매장명,주소
장로회신학대학교 한경직기념예배당,서울 광진구 광장로5길 25-1
장로회신학대학교예비군대대,서울 광진구 광장로5길 25-1
전국국공립대학교 총장협의회,서울 광진구 천호대로 572 전국교수공제회관 4층 406호
전국대학노동조합,서울 서대문구 경기대로 57 4층
전국대학학생회네트워크,서울 용산구 백범로99길 40 지하 1층
정문대학약국,서울 광진구 능동로 110
정화예술대학교 남산캠퍼스,서울 중구 퇴계로8길 73
정화예술대학교 남산캠퍼스 백암관,서울 중구 퇴계로8길 13
정화예술대학교 남산캠퍼스 외식산업관,서울 중구 소공로3길 26
정화예술대학교 명동캠퍼스,서울 중구 퇴계로16길 21
정화예술대학교 명동캠퍼스 학술정보관,서울 중구 퇴계로16길 15 석화관 지하 3층
정화예술대학교 미디어센터,서울 중구 퇴계로16길 3 1층
정화예술대학교 정화아트센터,서울 중구 퇴계로16길 3
정화예술대학교 평생교육원,서울 중구 퇴계로16길 21 정화예술대학교 본관 1층 102호
제이제이케터링 서울대학교병원스카,서울 종로구 대학로 101
제이제이케터링 서울대학교병원스카,서울 종로구 대학로 101
제이제이케터링서울대학교치과병원,서울 종로구 대학로 101
제이제이케터링서울대학교치과병원,서울 종로구 대학로 101
조계사불교대학,서울 종로구 우정국로 45-19
조계사불교대학,서울 종로구 우정국로 45-19
조선대학교 ROTC총동문회,서울 마포구 큰우물로 75 성지빌딩 904호
조선대학교 부속고등학교 서울동창회,서울 마포구 큰우물로 75
조선대학교약학대학수도권동문회,서울 마포구 만리재로 15
중앙대학교 공연예술원,서울 종로구 이화장길 86-8
중앙대학교 공연예술원,서울 종로구 이화장길 86-8
중앙대학교 연극학과,서울 종로구 이화장길 86-8 중앙대학교 공연예술원
중앙대학교 연극학과,서울 종로구 이화장길 86-8 중앙대학교 공연예술원
중앙대학교 평동캠퍼스,서울 종로구 경교장길 8
중앙대학교 평동캠퍼스,서울 종로구 경교장길 8
중앙대학교 평동캠퍼스구내서점,서울 종로구 경교장길 8
중앙대학교 평동캠퍼스구내서점,서울 종로구 경교장길 8
중앙대학교 평동캠퍼스입구,서울 종로구 경교장길 8
중앙대학교 평동캠퍼스입구,서울 종로구 경교장길 8
추계 예술대학교 운동장,서울 서대문구 북아현로11가길 7
추계예술대학교,서울 서대문구 북아현로11가길 7
추계예술대학교 도서관,서울 서대문구 북아현로11가길 7
추계예술대학교 리사이틀홀,서울 서대문구 북아현로11가길 7
추계예술대학교 야외농구장,서울 서대문구 북아현로11가길 7
추계예술대학교 일반대학원,서울 서대문구 북아현로11가길 7
추계예술대학교 입학처,서울 서대문구 북아현로11가길 7
추계예술대학교 지사관,서울 서대문구 북아현동 176-44
추계예술대학교 창조관,서울 서대문구 북아현로11가길 7
추계예술대학교 청사관,서울 서대문구 북아현로11가길 7
추계예술대학교 추계기념관,서울 서대문구 북아현로11가길 7
추계예술대학교 추정기념관,서울 서대문구 북아현로11길 8
추계예술대학교 콘서트홀,서울 서대문구 북아현로11가길 7
추계예술대학교 테니스장,서울 서대문구 북아현로11가길 46
추계예술대학교 황신덕기념관,서울 서대문구 북아현로11가길 7
친절한대학,서울 마포구 독막로5길 23 4층
카카오T 동국대학교 충무로영상센터,서울 중구 퇴계로36길 2
카카오T 동국대학교 충무로영상센터 주차장,서울 중구 퇴계로36길 2
카톨릭대학약국,서울 동대문구 왕산로 178
켄싱턴대학교 서울센터,서울 중구 퇴계로 18 5층 505호
코로나19 건국대학교병원 선별진료소,서울 광진구 능동로 120-1
코로나19 순천향대학교부속서울병원 선별진료소,서울 용산구 대사관로 59
코로나19 인제대학교서울백병원 선별진료소,서울 중구 마른내로 9
코로나19 한양대학교병원 선별진료소,서울 성동구 왕십리로 222-1
태재대학교,서울 종로구 창덕궁5길 22-8
태재대학교,서울 종로구 창덕궁5길 22-8
하북금융대학교 한국입시상담소,서울 동대문구 왕산로 122
한경대학교 수상레저강의실,서울 광진구 강변북로 2326
한국 방송통신대학교 경기지역산학협력단,서울 성동구 연무장길 31
한국 외국어대학교 출판부,서울 동대문구 이문로 117
한국기술교육대학교 원격훈련심사센터,서울 중구 퇴계로 10 메트로타워 12층 직업능력심사평가원 종합민원센터
한국기술교육대학교 직업능력심사평가원,서울 중구 퇴계로 10
한국대학도서관연합회,서울 중구 한강대로 416
한국대학법인협의회,서울 마포구 독막로 331 마스터즈타워 1009호
한국대학사회봉사협의회,서울 중구 다산로11길 25 오붕빌딩 2층
한국대학생활협동조합연합회,서울 성북구 동소문로3길 36
한국대학축구연맹,서울 종로구 경희궁길 46 4층
한국대학축구연맹,서울 종로구 경희궁길 46 4층
한국대학출판협회,서울 동대문구 이문로 107
한국대학펜싱연맹,서울 용산구 한남대로 60 금호리첸시아 다동 122호
한국대학평생교육원협의회,서울 중구 수표로 45 801호
한국무교대학,서울 성동구 무학로2길 42-3
한국방송통신대학교 1층 개방화장실,서울 종로구 대학로 86
한국방송통신대학교 1층 개방화장실,서울 종로구 대학로 86
한국방송통신대학교 DMC,서울 종로구 대학로 86
한국방송통신대학교 DMC,서울 종로구 대학로 86
한국방송통신대학교 경영대학원,서울 종로구 대학로 86
한국방송통신대학교 경영대학원,서울 종로구 대학로 86
한국방송통신대학교 경영학과 자문위원회,서울 성동구 아차산로 116 삼연빌딩 3층
한국방송통신대학교 공공주차장,서울 종로구 대학로 86
한국방송통신대학교 공공주차장,서울 종로구 대학로 86
한국방송통신대학교 국제회의장,서울 종로구 대학로 86 3층
한국방송통신대학교 국제회의장,서울 종로구 대학로 86 3층
한국방송통신대학교 나눔관,서울 종로구 이화장길 81
한국방송통신대학교 나눔관,서울 종로구 이화장길 81
한국방송통신대학교 대학본부,서울 종로구 대학로 86
한국방송통신대학교 대학본부,서울 종로구 대학로 86
한국방송통신대학교 대학원,서울 종로구 대학로 86
한국방송통신대학교 대학원,서울 종로구 대학로 86
한국방송통신대학교 디지털미디어센터,서울 종로구 대학로 86
한국방송통신대학교 디지털미디어센터,서울 종로구 대학로 86
한국방송통신대학교 미디어영상학과,서울 종로구 대학로 86
한국방송통신대학교 미디어영상학과,서울 종로구 대학로 86
한국방송통신대학교 배움관,서울 종로구 대학로 86
한국방송통신대학교 배움관,서울 종로구 대학로 86
한국방송통신대학교 별관,서울 종로구 대학로 86
한국방송통신대학교 별관,서울 종로구 대학로 86
한국방송통신대학교 본관,서울 종로구 대학로 86
한국방송통신대학교 본관,서울 종로구 대학로 86
한국방송통신대학교 본관 지하1층~3층 주차장 민방위대피소,서울 종로구 대학로 86
한국방송통신대학교 본관 지하1층~3층 주차장 민방위대피소,서울 종로구 대학로 86
한국방송통신대학교 생협 성수서점,서울 성동구 아차산로 12
한국방송통신대학교 서울북부학습센터,서울 성동구 아차산로 12 풍양빌딩 2층
한국방송통신대학교 서울지역대학,서울 성동구 아차산로 12
한국방송통신대학교 서울총학생회,서울 성동구 아차산로 12 한국방송통신대학교 서울지역대학 1층
한국방송통신대학교 소비자생활협동조합,서울 종로구 대학로 86
한국방송통신대학교 소비자생활협동조합,서울 종로구 대학로 86
한국방송통신대학교 역사관,서울 종로구 대학로 86
한국방송통신대학교 역사관,서울 종로구 대학로 86
한국방송통신대학교 열린관,서울 종로구 이화장길 81
한국방송통신대학교 열린관,서울 종로구 이화장길 81
한국방송통신대학교 우편취급국,서울 종로구 대학로 86 한국방송통신대학교 역사관
한국방송통신대학교 우편취급국,서울 종로구 대학로 86 한국방송통신대학교 역사관
한국방송통신대학교 유아교육과,서울 종로구 이화장길 81 나눔관 401호
한국방송통신대학교 유아교육과,서울 종로구 이화장길 81 나눔관 401호
한국방송통신대학교 입학처,서울 종로구 대학로 86
한국방송통신대학교 입학처,서울 종로구 대학로 86
한국방송통신대학교 전국총동문회,서울 종로구 대학로 86 역사관 108호
한국방송통신대학교 전국총동문회,서울 종로구 대학로 86 역사관 108호
한국방송통신대학교 주차장,서울 종로구 대학로 86
한국방송통신대학교 주차장,서울 종로구 대학로 86
한국방송통신대학교 중앙도서관,서울 종로구 대학로 86
한국방송통신대학교 중앙도서관,서울 종로구 대학로 86
한국방송통신대학교 지혜관,서울 종로구 대학로 86
한국방송통신대학교 지혜관,서울 종로구 대학로 86
한국방송통신대학교 창조관,서울 종로구 이화장길 81
한국방송통신대학교 창조관,서울 종로구 이화장길 81
한국방송통신대학교 출판문화원,서울 종로구 이화장길 54
한국방송통신대학교 출판문화원,서울 종로구 이화장길 54
한국방송통신대학교 프라임칼리지,서울 종로구 대학로 86
한국방송통신대학교 프라임칼리지,서울 종로구 대학로 86
한국방송통신대학교산학협력단,서울 종로구 대학로 86
한국방송통신대학교산학협력단,서울 종로구 대학로 86
한국불교대학대관음사,서울 동대문구 한천로 231
한국불교법사대학,서울 종로구 우정국로 45-3 한선빌딩 3층
한국불교법사대학,서울 종로구 우정국로 45-3 한선빌딩 3층
한국사립대학교수회연합회,서울 용산구 한강대로 162 2층
한국수소벤처대학,서울 은평구 통일로 1010
한국수소벤처대학 활력수소수 강북센터,서울 강북구 도봉로95길 33
한국예술종합학교 대학로캠퍼스,서울 종로구 창경궁로 215 지하1층~3층
한국예술종합학교 대학로캠퍼스,서울 종로구 창경궁로 215 지하1층~3층
한국예술종합학교 석관동캠퍼스,서울 성북구 화랑로32길 146-37
한국외국어대학교 TESOL대학원,서울 동대문구 이문로 107 대학원 1층 111호
한국외국어대학교 TESOL전문교육원,서울 동대문구 이문로 107 한국외국어대학교 서울캠퍼스 본관 706호
한국외국어대학교 경영대학,서울 동대문구 이문로 107
한국외국어대학교 경영대학원,서울 동대문구 이문로 107 사이버관 502호
한국외국어대학교 경영정보대학원,서울 동대문구 이문로9길 84
한국외국어대학교 교수학습개발원,서울 동대문구 이문로 107
한국외국어대학교 교수회관,서울 동대문구 이문로 99
한국외국어대학교 교수회관식당,서울 동대문구 이문로 107 교수회관 2층
한국외국어대학교 교육대학원,서울 동대문구 이문로 107 대학원 1층 111호
한국외국어대학교 국제관,서울 동대문구 이문로 107
한국외국어대학교 국제지역대학원,서울 동대문구 이문로 107 대학원 1층
한국외국어대학교 국제지역대학원 중남미학과,서울 동대문구 이문로 107
한국외국어대학교 국제학사,서울 동대문구 이문로 107
한국외국어대학교 글로벌홀,서울 동대문구 이문로 114
한국외국어대학교 기록학연구센터,서울 동대문구 이문로25길 11
한국외국어대학교 기숙사,서울 동대문구 이문로 107
한국외국어대학교 노동조합,서울 동대문구 이문로 107
한국외국어대학교 다문화교육원,서울 동대문구 이문로 107
한국외국어대학교 대운동장,서울 동대문구 이문로 117
한국외국어대학교 대학원,서울 동대문구 이문로 107
한국외국어대학교 멀티미디어교육원,서울 동대문구 이문로 107
한국외국어대학교 미네르바컴플렉스,서울 동대문구 이문로 107
한국외국어대학교 법학관,서울 동대문구 이문로 107
한국외국어대학교 법학전문대학원,서울 동대문구 이문로 107 한국외국어대학교 법학관
한국외국어대학교 본관,서울 동대문구 이문로 107
한국외국어대학교 부속연구기관,서울 동대문구 이문로9길 84
한국외국어대학교 사회과학관,서울 동대문구 이문로 107
한국외국어대학교 상경대학,서울 동대문구 이문로 107
한국외국어대학교 서울캠퍼스,서울 동대문구 이문로 107
한국외국어대학교 서울캠퍼스 국제관주차장,서울 동대문구 이문로 107
한국외국어대학교 서울캠퍼스 글로벌문화콘텐츠학과 사무실,서울 동대문구 이문로 107 대학원 3층 318호
한국외국어대학교 서울캠퍼스 사이버관,서울 동대문구 이문로 107
한국외국어대학교 서울캠퍼스 사회과학대학 학생회,서울 동대문구 이문로 107 사회과학관 205-1호
한국외국어대학교 서울캠퍼스 서양어대학,서울 동대문구 이문로 107
한국외국어대학교 서울캠퍼스 스마트도서관,서울 동대문구 이문로 99
한국외국어대학교 서울캠퍼스 영어대학,서울 동대문구 이문로 107 본관 401호
한국외국어대학교 서울캠퍼스 일반대학원,서울 동대문구 이문로 107
한국외국어대학교 서울캠퍼스 주차장,서울 동대문구 이문로 107
한국외국어대학교 서울캠퍼스 중국학대학,서울 동대문구 이문로 107
한국외국어대학교 세계문화예술경영연구소,서울 동대문구 이문로 99 교수회관 712호
한국외국어대학교 세미오시스 연구센터,서울 동대문구 이문로 107 한국외국어대학교 본관 905호
한국외국어대학교 역사기념관,서울 동대문구 이문로 107
한국외국어대학교 오바마홀,서울 동대문구 이문로 107
한국외국어대학교 외국어연수평가원,서울 동대문구 이문로 107
한국외국어대학교 우편취급국,서울 동대문구 이문로 107 한국외국어대학교 인문과학관 1층
한국외국어대학교 인문과학관,서울 동대문구 이문로 107
한국외국어대학교 일반대학원,서울 동대문구 이문로 107 대학원 1층
한국외국어대학교 일본어대학,서울 동대문구 이문로 107
한국외국어대학교 입학처,서울 동대문구 이문로 107
한국외국어대학교 정책과학대학원,서울 동대문구 이문로9길 84
한국외국어대학교 정치행정언론대학원,서울 동대문구 이문로 107
한국외국어대학교 제1교수연구동,서울 동대문구 이문로25길 11
한국외국어대학교 제2교수연구동,서울 동대문구 천장산로9길 11
한국외국어대학교 중국연구소,서울 동대문구 이문로 107 본관 10층
한국외국어대학교 중남미연구소,서울 동대문구 이문로 107 신본관 1004호
한국외국어대학교 지식출판콘텐츠원,서울 동대문구 이문로 107 사이버관 101호
한국외국어대학교 총동문회,서울 동대문구 이문로 107 본관 1101호
한국외국어대학교 통번역대학원,서울 동대문구 이문로 107 국제관 208호
한국외국어대학교 통역번역대학원,서울 동대문구 이문로 107 국제관 2층 208호
한국외국어대학교 평생교육원,서울 동대문구 이문로 107
한국외국어대학교 학군단,서울 동대문구 이문로 107 학생회관 101호
한국외국어대학교 한국어문화교육원,서울 동대문구 이문로 107
한국외국어대학교1 전기차충전소,서울 동대문구 이문로 107 지하1층 본관 A-5~6기둥
한국외국어대학교-1 전기차충전소,서울 동대문구 이문로 107
한국외국어대학교2 전기차충전소,서울 동대문구 이문로 107 지하1층 사이버관 입구 우측 끝 벽부
한국외국어대학교-2 전기차충전소,서울 동대문구 이문로 107
한국외국어대학교3 전기차충전소,서울 동대문구 이문로 107 지하2층 사이버관 입구 우측 끝 벽부
한국외국어대학교-3 전기차충전소,서울 동대문구 이문로 107
한국외국어대학교4 전기차충전소,서울 동대문구 이문로 107 지하2층 본관 H-9~10기둥
한국외국어대학교-4 전기차충전소,서울 동대문구 이문로 107
한국외국어대학교5 전기차충전소,서울 동대문구 이문로 107 지하2층 본관 A-6기둥
한국외국어대학교-5 전기차충전소,서울 동대문구 이문로 107
한국외국어대학교6 전기차충전소,서울 동대문구 이문로 107 지하1층 본관 H-9기둥
한국외국어대학교7 전기차충전소,서울 동대문구 이문로 107 지하1층 사이버관 입구 정면
한국외국어대학교어린이집,서울 동대문구 천장산로9길 11
한국외국어대학교예비군연대,서울 동대문구 이문로 107
한국원격대학협의회,서울 종로구 삼봉로 81 537호
한국원격대학협의회,서울 종로구 삼봉로 81 537호
한국전문대학교육협의회,서울 중구 서소문로 38 센트럴타워 7층
한국전통문화대학교 서울교육관,서울 중구 명동길 26 7층 702호
한국체육대학교 누리태권도장,서울 강북구 한천로 981 2층
한국체육대학교 동의태권도,서울 광진구 자양로53길 21
한국평생교육노인대학협의회,서울 광진구 능동로 280 JS빌딩 5층
한국폴리텍1대학 정수캠퍼스 주차장,서울 용산구 보광로 73
한국폴리텍대학 대학본부 서울정수캠퍼스,서울 용산구 보광로 73
한국폴리텍대학 서울정수캠퍼스,서울 용산구 보광로 73
한국폴리텍대학 서울정수캠퍼스 로봇융합실습지원센터,서울 용산구 보광로 73
한국폴리텍대학 서울정수캠퍼스 매점,서울 용산구 보광로 73
한국폴리텍대학 서울정수캠퍼스 본관동 지하1층 민방위대피소,서울 용산구 보광로 73
한국폴리텍대학 서울정수캠퍼스 산학협력단,서울 용산구 보광로 73
한국폴리텍대학 서울정수캠퍼스 생활관,서울 용산구 보광로 73
한국폴리텍대학 서울정수캠퍼스 운동장,서울 용산구 보광로 73
한국폴리텍대학 서울정수캠퍼스 운동장2,서울 용산구 보광로 73
한국폴리텍대학 서울정수캠퍼스 제2공학관,서울 용산구 보광로 73
한국폴리텍대학 서울정수캠퍼스 제3공학관,서울 용산구 보광로 73
한국폴리텍대학 서울정수캠퍼스 체육관,서울 용산구 보광로 73
한국폴리텍대학 서울정수캠퍼스 학생회관,서울 용산구 보광로 73
한국폴리텍대학 정수캠퍼스 드림카페,서울 용산구 보광로 73 학생회관 2층
한국폴리텍대학서울정수캠퍼스 전기차충전소,서울 용산구 보광로 73
한국항공전문대학 비행안전센터,서울 동대문구 왕산로 35
한국해양대학교 A구역 전기차충전소,서울 중구 왕십리로 407 지하2층
한국해양대학교 B구역 전기차충전소,서울 중구 왕십리로 407
한림대학교 임상치의학대학원치과병원,서울 동대문구 약령시로 158
한반도국제대학원대학교 서울캠퍼스,서울 용산구 임정로 17
한반도국제대학원대학교 언어교육원,서울 용산구 임정로 17
한서대학교부설 문화재보존과학센터,서울 동대문구 고산자로 551
한성대학교,서울 성북구 삼선교로16길 116
한성대학교 경영대학원,서울 성북구 삼선교로16길 116 상상관 10층 1002호 대학원교학팀
한성대학교 공학관 A동,서울 성북구 삼선교로16길 116
한성대학교 공학관 B동,서울 성북구 삼선교로16길 116
한성대학교 교육대학원,서울 성북구 삼선교로16길 116 상상관 10층 대학원교학팀
한성대학교 국방과학대학원,서울 성북구 삼선교로16길 116 상상관 10층 대학원교학팀
한성대학교 글로벌빌리지,서울 성북구 삼선교로24길 3
한성대학교 글로벌빌리지2,서울 성북구 보문로29길 103
한성대학교 낙산공원,서울 성북구 삼선교로14길 102-43
한성대학교 낙산관,서울 성북구 삼선교로16길 118
한성대학교 남문,서울 성북구 삼선동2가 산 1-1
한성대학교 대학원,서울 성북구 삼선교로16길 116 상상관
한성대학교 디자인아트교육원,서울 성북구 삼선교로16길 116 학송관 208호
한성대학교 미래관,서울 성북구 삼선교로16길 116
한성대학교 방송국,서울 성북구 삼선교로16길 116 진리관 208호
한성대학교 부동산대학원,서울 성북구 삼선교로16길 116 학송관 2층
한성대학교 사회복지학과석사동문회,서울 성북구 동소문로 163
한성대학교 산학협력단,서울 성북구 삼선교로16길 116
한성대학교 삼선학사,서울 성북구 삼선교로10바길 38
한성대학교 상상관,서울 성북구 삼선교로16길 116
한성대학교 상상빌리지,서울 성북구 삼선교로16길 116
한성대학교 상상큐브,서울 성북구 삼선교로16길 116
한성대학교 상상파크,서울 성북구 삼선교로16길 116
한성대학교 상상파크 플러스,서울 성북구 삼선교로16길 116 공학관
한성대학교 언어교육원한국어과정,서울 종로구 창경궁로 254
한성대학교 언어교육원한국어과정,서울 종로구 창경궁로 254
한성대학교 연구관,서울 성북구 삼선교로16길 116
한성대학교 우촌관대학본부,서울 성북구 삼선교로16길 116
한성대학교 우촌학사,서울 성북구 삼선교로18길 12-15
한성대학교 운동장,서울 성북구 삼선교로14길 102-43
한성대학교 인성관,서울 성북구 삼선교로16길 116
한성대학교 정보통신공학과,서울 성북구 삼선교로16길 116 공학관 A동 302호
한성대학교 주차장,서울 성북구 삼선교로16길 116
한성대학교 지선관,서울 성북구 삼선교로16길 116
한성대학교 지식서비스컨설팅대학원,서울 성북구 삼선교로16길 116 상상관 10층
한성대학교 진리관,서울 성북구 삼선교로16길 116
한성대학교 창의관,서울 성북구 삼선교로16길 116
한성대학교 컴퓨터공학과,서울 성북구 삼선교로16길 116 공학관A동 104호
한성대학교 탐구관,서울 성북구 삼선교로16길 116
한성대학교 풋살장,서울 성북구 삼선교로16길 116
한성대학교 학군단,서울 성북구 삼선교로16길 116
한성대학교 학생식당,서울 성북구 삼선교로16길 116 창의관 지하1층
한성대학교 학송관,서울 성북구 삼선교로16길 116
한성대학교 학술정보관,서울 성북구 삼선교로16길 116
한성대학교 행정대학원,서울 성북구 삼선교로16길 116 학송관 2층
한성대학교에듀센터,서울 종로구 창경궁로 254
한성대학교에듀센터,서울 종로구 창경궁로 254
한성대학교에듀센터 주차장,서울 종로구 명륜2가 41-4
한성대학교에듀센터 주차장,서울 종로구 명륜2가 41-4
한성대학교우편취급국,서울 성북구 삼선교로16길 116 한성대학교 우촌관 102호
한신대학교 서울평생교육원,서울 강북구 인수봉로 159
한신대학교 신학대학원,서울 강북구 인수봉로 159
한신대학교 신학대학원 만우관,서울 강북구 인수봉로 159 3층 7306호
한신대학교 신학대학원 만우기념관,서울 강북구 인수봉로 159
한신대학교 신학대학원 백석관,서울 강북구 인수봉로 159
한신대학교 신학대학원 본관,서울 강북구 인수봉로 159
한신대학교 신학대학원 예배당,서울 강북구 인수봉로 159
한신대학교 신학대학원 운동장,서울 강북구 인수봉로 159
한신대학교 신학대학원 장공도서관,서울 강북구 인수봉로 159
한신대학교 신학대학원 주차장1,서울 강북구 인수봉로 159
한신대학교 신학대학원 주차장2,서울 강북구 인수봉로 159
한신대학교 신학대학원 주차장3,서울 강북구 인수봉로 159
한양대학교 IT BT관,서울 성동구 왕십리로 222
한양대학교 LINC+사업단,서울 성동구 왕십리로 222 한양종합기술연구원 416호
한양대학교 간호미래교육관,서울 성동구 왕십리로 222-1
한양대학교 개나리관,서울 성동구 사근동 110
한양대학교 건설환경공학과,서울 성동구 행당동 17-7
한양대학교 건축관,서울 성동구 왕십리로 222
한양대학교 게스트하우스,서울 성동구 사근동10길 9
한양대학교 경영관,서울 성동구 왕십리로 222
한양대학교 경영전문대학원,서울 성동구 왕십리로 222 경영관 107호
한양대학교 경제금융관,서울 성동구 왕십리로 222
한양대학교 경제금융관 지하 2층 민방위대피소,서울 성동구 왕십리로 222
한양대학교 경제금융대학,서울 성동구 왕십리로 222
한양대학교 경제연구소,서울 성동구 왕십리로 222
한양대학교 공과대학,서울 성동구 왕십리로 222
한양대학교 공업센터 별관 지하 1층 민방위대피소,서울 성동구 왕십리로 222
한양대학교 공업센터별관,서울 성동구 왕십리로 222
한양대학교 공업센터본관,서울 성동구 왕십리로 222
한양대학교 공학대학원,서울 성동구 왕십리로 222
한양대학교 공학대학원 건축토목조경공학과,서울 성동구 왕십리로 222
한양대학교 과학기술관,서울 성동구 왕십리로 222
한양대학교 관광연구소,서울 성동구 왕십리로 222 사회과학대학 413호
한양대학교 교육대학원,서울 성동구 왕십리로 222
한양대학교 교지편집위원회,서울 성동구 왕십리로 222 학생회관 4층 교지편집실
한양대학교 국제관광대학원,서울 성동구 왕십리로 222
한양대학교 국제교육원,서울 성동구 왕십리로 222 국제관 6층 622호
한양대학교 국제학대학원,서울 성동구 왕십리로 222 한양대학교 국제관 5층
한양대학교 글로벌기업가센터,서울 성동구 왕십리로 222 한양대학교 한양종합기술연구원 103호
한양대학교 기술경영전문대학원,서울 성동구 왕십리로 222
한양대학교 노천극장,서울 성동구 왕십리로 222
한양대학교 농구장,서울 성동구 왕십리로 222
한양대학교 농업안전보건센터,서울 성동구 왕십리로 222 한양대학교의과대학 본관 106호
한양대학교 대운동장,서울 성동구 왕십리로 222
한양대학교 대학출판부,서울 성동구 왕십리로 222 백남학술정보관 1층
한양대학교 도시대학원,서울 성동구 왕십리로 222
한양대학교 동문회관,서울 성동구 마조로 22-2
한양대학교 동문회관 주차장,서울 성동구 왕십리로 222
한양대학교 디지털사진,서울 성동구 왕십리로 222 한양플라자 1층
한양대학교 미술영재교육원,서울 성동구 왕십리로 222 사범대학 별관 406호
한양대학교 박물관,서울 성동구 왕십리로 222
한양대학교 백남음악관,서울 성동구 왕십리로 222
한양대학교 백남학술정보관,서울 성동구 왕십리로 222
한양대학교 법학전문대학원,서울 성동구 왕십리로 222
한양대학교 법학학술정보관,서울 성동구 왕십리로 222
한양대학교 보건대학원,서울 성동구 왕십리로 222
한양대학교 부동산융합대학원,서울 성동구 왕십리로 222 신소재공학관 606호
한양대학교 블록체인 연구교육그룹,서울 성동구 왕십리로 222 한양대학교 공업센터 본관 503호
한양대학교 사랑방,서울 성동구 왕십리로 222 학생회관 3층
한양대학교 사범대 본관 지하 1층 민방위대피소,서울 성동구 왕십리로 222
한양대학교 사범대학 부속중학교 교무실,서울 성동구 마조로 42
한양대학교 사범대학별관,서울 성동구 왕십리로 222
한양대학교 사범대학본관,서울 성동구 왕십리로 222
한양대학교 사회과학관,서울 성동구 왕십리로 222
한양대학교 사회과학대학,서울 성동구 왕십리로 222
한양대학교 사회교육원,서울 성동구 왕십리로 222 한양대학교 국제관1층
한양대학교 사회교육원 콘서바토리,서울 성동구 마조로 22-2 동문회관 3층
한양대학교 산업융합학부,서울 성동구 왕십리로 222 제2공학관 503호
한양대학교 산학기술관,서울 성동구 왕십리로 222
한양대학교 산학협력단,서울 성동구 왕십리로 222 한양종합기술연구원 113호
한양대학교 산학협력단 서울공동기기원,서울 성동구 사근동 110 한양대학교 FTC 207호
한양대학교 상담심리대학원,서울 성동구 왕십리로 222
한양대학교 생명공학과,서울 성동구 왕십리로 222
한양대학교 생활과학관,서울 성동구 왕십리로 222
한양대학교 서울캠퍼스,서울 성동구 왕십리로 222
한양대학교 서울캠퍼스 갈등문제연구소,서울 성동구 왕십리로 222 한양종합기술연구원 405호
한양대학교 서울캠퍼스 공공정책대학원,서울 성동구 왕십리로 222 사회과학대학 452호
한양대학교 서울캠퍼스 국제관,서울 성동구 왕십리로 222
한양대학교 서울캠퍼스 국제처,서울 성동구 왕십리로 222 국제관 2층
한양대학교 서울캠퍼스 기념품샵,서울 성동구 왕십리로 222 역사관
한양대학교 서울캠퍼스 대운동장 지하주차장,서울 성동구 왕십리로 222
한양대학교 서울캠퍼스 애지문,서울 성동구 왕십리로 222
한양대학교 서울캠퍼스 온실관리동,서울 성동구 사근동 110
한양대학교 서울캠퍼스 입학처,서울 성동구 왕십리로 222 신본관 1층 114호
한양대학교 서울캠퍼스 제5학생생활관,서울 성동구 왕십리로 222
한양대학교 서울캠퍼스 코맥스 스타트업타운,서울 성동구 왕십리로 222
한양대학교 소프트웨어 영재교육원,서울 성동구 왕십리로 222 한양대학교 정보통신관 812호
한양대학교 스마트팩토리,서울 성동구 왕십리로 222 신소재공학관 1층
한양대학교 스포츠산업학과,서울 성동구 왕십리로 222 올림픽체육관 2층
한양대학교 신본관,서울 성동구 왕십리로 222
한양대학교 신소재공학관,서울 성동구 왕십리로 222
한양대학교 신소재공학관 교직원식당,서울 성동구 왕십리로 222
한양대학교 신소재공학관 지하 2층 민방위대피소,서울 성동구 왕십리로 222
한양대학교 신소재공학관문구점,서울 성동구 왕십리로 222
한양대학교 신소재공학부,서울 성동구 왕십리로 222 신소재공학관
한양대학교 언론정보대학원,서울 성동구 왕십리로 222 사회과학관 310호
한양대학교 역사관,서울 성동구 왕십리로 222
한양대학교 영선공장,서울 성동구 사근동 110
한양대학교 영어영문학과,서울 성동구 왕십리로 222
한양대학교 온실,서울 성동구 왕십리로 222
한양대학교 올림픽체육관,서울 성동구 왕십리로 222
한양대학교 올림픽체육관 지하 1층 민방위대피소,서울 성동구 왕십리로 222
한양대학교 올림픽체육관매점,서울 성동구 왕십리로 222
한양대학교 융합교육관,서울 성동구 왕십리로 222
한양대학교 음악대학,서울 성동구 왕십리로 222
한양대학교 의과대학본관,서울 성동구 왕십리로 222
한양대학교 의과대학원,서울 성동구 왕십리로 222
한양대학교 의대계단강의동,서울 성동구 왕십리로 222
한양대학교 의생명공학전문대학원,서울 성동구 왕십리로 222
한양대학교 의약품안전센터,서울 성동구 왕십리로 222-1 한양대학교병원 신관 6층 604호
한양대학교 인문과학대학,서울 성동구 왕십리로 222
한양대학교 인문관,서울 성동구 왕십리로 222
한양대학교 임상간호대학원,서울 성동구 왕십리로 222-1 미래교육관
한양대학교 자연과학관,서울 성동구 왕십리로 222
한양대학교 자연과학관 지하 2층 민방위대피소,서울 성동구 왕십리로 222
한양대학교 재성토목관,서울 성동구 행당동 17-7
한양대학교 전기차충전소,서울 성동구 왕십리로 222 한양종합기술연구원 주차장
