대여소번호,보관소(대여소)명,자치구,상세주소,위도,경도
400,상암한화오벨리스크 1차 앞,마포구,서울특별시 마포구 상암동 1734 상암 한화 오벨리스크,37.58618927,126.8816147
401,상암월드컵파크 10단지 앞,마포구,서울특별시 마포구 상암동 1736 상암월드컵파크10단지,37.58285522,126.8798218
402,상암월드컵파크 9단지 앞,마포구,서울특별시 마포구 상암동 1752 상암월드컵파크9단지,37.58559036,126.8847275
403,부엉이공원 앞,마포구,서울특별시 마포구 상암동 1735 공원관리사무소,37.58265686,126.885788
405,DMC빌 앞,마포구,서울특별시 마포구 상암동 1584 DMC VILLE,37.58131409,126.8805847
406,상암월드컵파크 7단지 앞,마포구,서울특별시 마포구 상암동 1660 상암월드컵파크 7단지,37.58063126,126.8836746
407,마포구 육아종합지원센터,마포구,서울특별시 마포구 상암동 1686 마포보육정보센터,37.58081055,126.8866501
408,LG CNS앞,마포구,서울특별시 마포구 상암동 1591 LG CNS 상암IT 센터,37.57939911,126.8891602
409,누리꿈스퀘어 옆,마포구,서울특별시 마포구 상암동 1605 누리꿈스퀘어,37.57749557,126.8877716
410,상암중학교 옆,마포구,서울특별시 마포구 상암동 1657 상암중학교,37.5779953,126.8914719
411,DMC홍보관,마포구,서울특별시 마포구 상암동 1612 DMC 홍보관,37.57580185,126.8907394
412,DMC산학협력연구센터 앞,마포구,서울특별시 마포구 상암동 1649 DMC 산학협력연구센터,37.57147598,126.8896866
413,상암월드컵파크 3단지 후문,마포구,서울특별시 마포구 상암동 6-1,37.57822037,126.8944702
414,상암동주민센터 옆,마포구,서울특별시 마포구 상암동 1616 상암동주민센터,37.57746887,126.8973618
415,DMC역 9번출구 앞,마포구,서울특별시 마포구 상암동 1140 공항철도 디지털미디어시티역,37.57566452,126.8944473
416,상암월드컵파크 1단지 교차로,마포구,서울특별시 마포구 상암동 1743 상암월드컵파크12단지,37.57506943,126.8999176
417,DMC역 2번출구 옆,마포구,서울특별시 은평구 증산동 223-25 6호선 디지털미디어시티역,37.57072067,126.8989792
418,월드컵경기장역 3번출구 옆,마포구,서울특별시 마포구 성산동 420 월드컵경기장역,37.56842041,126.8994293
419,홈플러스 앞,마포구,서울특별시 마포구 성산동 515 월드컵주경기장,37.56624603,126.8961792
420,서울시 공공자전거 상암센터,마포구,서울특별시 마포구 상암동 1634 상암월드컵아파트 1단지,37.56574631,126.9018631
421,마포구청 앞,마포구,서울특별시 마포구 성산동 370 마포구청,37.56908417,126.8944244
422,문화비축기지,마포구,서울특별시 마포구 성산동 670,37.57361984,126.8980484
424,롯데하이마트 (상암월드컵점),마포구,서울특별시 마포구 상암동,37.58450317,126.8855972
425,DMC첨단산업센터,마포구,서울특별시 마포구 상암동 1580 DMC첨단산업센터,37.54906082,126.9541779
426,서울신용보증재단,마포구,서울특별시 마포구 공덕동 168 서울신용보증재단,37.56958389,126.9038162
427,성산시영아파트,마포구,서울특별시 마포구 성산동 446 성산시영아파트,37.56439972,126.9914322
432,마포중앙도서관,마포구,서울특별시 마포구 성산동 275-3 마포중앙도서관,37.56634521,126.9822922
436,이대역 5번출구,마포구,서울특별시 마포구 대흥동,,126.9409256
437,대흥역 1번출구,마포구,서울특별시 마포구 대흥동,37.56472015,126.9067688
438,성산2-1 공영주차장,마포구,서울특별시 마포구 성산동,37.53575134,126.9440384
439,마포어린이공원,마포구,서울특별시 마포구 마파동,37.57012177,126.8813477
440,하늘공원 입구,마포구,서울특별시 마포구 상암동 481-6,37.55989075,126.9714966
487,신석초교앞 교차로 교통섬,마포구,서울특별시 마포구 용강동,37.58456802,126.8802109
488,푸르메병원,마포구,서울특별시 종로구 신교동,37.58320236,126.8827667
489,구룡근린공원,마포구,서울특별시 마포구 상암동 1583,37.58207703,126.8876648
490,가온문화공원,마포구,서울특별시 마포구 상암동,37.57597733,126.8880692
491,월드컵파크 4단지,마포구,서울특별시 마포구 상암동 1761,37.57313538,126.9018478
492,성산시영아파트 후문,마포구,서울특별시 마포구 성산동,37.55657578,126.9288559
493,홍대입구역 6번출구,마포구,서울특별시 마포구 동교동,37.54724503,126.9350281
494,신수동주민센터,마포구,서울특별시 마포구 신수동 458 신수동주민센터,37.54243088,126.9469986
495,염리초등학교 앞,마포구,서울특별시 마포구 도화동 536 정우빌딩,37.551754,126.9123001
497,합정동주민센터 앞,마포구,서울특별시 마포구 합정동,37.56465149,126.9221268
498,연남동주민센터 앞,마포구,서울특별시 마포구 연남동,37.54706955,127.0742722
3002,벽산상암스마트큐브 ,마포구,서울특별시 마포구 성산동 593-1 벽산상암스마트큐브,37.5650444,126.9036026
3003,래미안공덕3차아파트,마포구,서울특별시 마포구 공덕동 457 래미안 공덕3차,37.54554749,126.9567947
3005,마포구청 청사내,마포구,서울특별시 마포구 성산동 370 마포구청,37.56624603,126.9021835
3006, 상암월드컵파크5단지(상암중학교),마포구,서울특별시 마포구 상암동,37.57948685,126.8873901
3007,MBC 앞,마포구,서울특별시 마포구 상암동,37.58194733,126.8902969
3008,DMC역7번출구,마포구,서울특별시 마포구 상암동,37.57711411,126.8983612
3009,서교동사거리(신),마포구,서울특별시 마포구 서교동,37.55583954,126.920433
3010,홍대입구역 3번출구,마포구,서울특별시 마포구 동교동,37.5582962,126.9253845
3011,경의선(노고산동),마포구,서울특별시 마포구 동교동 155-28 효성홍익인간오피스텔,37.55342865,126.9337921
4202,프런트원(공덕역 4번출구 앞),마포구,서울특별시 마포구 공덕동 254-5 신용보증기금빌딩,37.54585266,126.9525986
4206,광흥창역5번출구,마포구,서울특별시 마포구 창전동,37.54737854,126.931633
4207,아만티호텔 앞,마포구,서울특별시 마포구 창전동,37.5573082,126.9188538
4208,스타벅스(동교동) 앞,마포구,서울특별시 마포구 동교동 205-6,37.5566597,126.9198685
4210,가좌행복주택 앞,마포구,서울특별시 마포구 성산동 134-2 가좌행복주택,37.56949234,126.9118424
4211,시석빌딩 앞,마포구,서울특별시 마포구 합정동,37.5483017,126.9167175
4212,한화오벨리스크 앞,마포구,서울특별시 마포구 상암동,37.58332062,126.8815613
4213,마포구중앙도서관 정문 앞,마포구,서울특별시 마포구 성산동,37.56415558,126.9081497
4214,JTBC 앞,마포구,서울특별시 마포구 상암동 1650 JTBC빌딩,37.57730484,126.8901825
4216,망원정 앞,마포구,서울특별시 마포구 합정동,37.5500679,126.9048004
4217,한강공원 망원나들목,마포구,서울특별시 마포구 망원동 460-5,37.55557632,126.8968887
4218,디지털매직스페이스,마포구,서울특별시 마포구 상암동,37.58119965,126.8895798
4220,신촌 청년주택,마포구,서울특별시 마포구 창전동,37.54985428,126.9320374
4221,솔리스타오피스텔(공덕동주민센터),마포구,서울특별시 마포구 공덕동,37.55015945,126.9605255
4222,서울디자인고등학교 앞,마포구,서울특별시 마포구 염리동,37.54568481,126.9467697
4224,서부운전면허시험장,마포구,서울특별시 마포구 상암동 339-6 서부운전면허시험장,37.57892227,126.882164
4226,마포프레스티지자이 1,마포구,서울특별시 마포구 염리동,37.55152893,126.9466934
4233,코오롱아파트사거리,마포구,서울특별시 마포구 연남동,37.56303787,126.9214325
4234,에스테반,마포구,서울특별시 마포구 공덕동 16-10 에스테반오피스텔,37.54891968,126.9595184
4238,상암한샘빌딩앞,마포구,서울특별시 마포구 상암동 1623 한샘상암,37.57649231,126.898674
4239,성산2동 주민센터 ,마포구,서울특별시 마포구 아현동,37.56896973,126.9077988
4240,아현문화건강센터,마포구,서울특별시 마포구 아현동,37.55235291,126.9514771
115,마스타 빌딩 앞,서대문구,서울특별시 서대문구 연희동 334-70,37.55893326,126.9271164
116,일진아이윌아파트 옆,서대문구,서울특별시 서대문구 연희동 218-16 일진아이윌,37.56454086,126.9270706
117,홍은사거리,서대문구,서울특별시 마포구 창전동 447 서강동 전산교육장,37.59115982,126.94133
123,문화촌 공원,서대문구,서울특별시 서대문구 홍제동,37.59432983,126.9473877
128,신촌역(2호선) 1번출구 옆,서대문구,서울특별시 서대문구 창천동 30-9,37.55549622,126.9363403
131,증산2교,서대문구,서울특별시 서대문구 북가좌동 342-14,37.5841713,126.9111023
133,해담는다리,서대문구,서울특별시 서대문구 북가좌동 345-27,37.58203125,126.9089966
134,연세로 명물길,서대문구,서울특별시 서대문구 창천동 31-86,37.55789185,126.9380798
135,명물길 원형무대 앞,서대문구,서울특별시 서대문구 창천동 31-69 구두수선대,37.5591011,126.9391785
137,NH농협 신촌지점 앞,서대문구,서울특별시 서대문구 대현동 104-39,37.55681229,126.9431839
138,신촌동 제1공영주차장 앞,서대문구,서울특별시 서대문구 북가좌동 342-14,37.5591774,126.9345245
139,연세대 정문 건너편,서대문구,서울특별시 서대문구 창천동 80-16,37.55979538,126.9344788
140,이화여대 후문,서대문구,서울특별시 서대문구 신촌동 134 신촌세브란스병원,37.560009,126.9407349
141,연대 대운동장 옆,서대문구,서울특별시 서대문구 신촌동 134 연세대학교,37.56238174,126.9326477
159,이대역 4번 출구,서대문구,서울특별시 서대문구 대현동 60-11 가로판매대,37.55695343,126.9463425
160,북아현동 가구거리,서대문구,서울특별시 서대문구 북아현동,37.55754852,126.9593811
161,무악재역1번 출구,서대문구,서울특별시 서대문구 홍제동 25-1,37.58224487,126.9506455
162,봉원고가차도 밑,서대문구,서울특별시 서대문구 대신동,37.56526947,126.9462433
163,명지전문대학교 정문 앞,서대문구,서울특별시 서대문구 홍은동 산11-141 정원여자중학교,37.58369827,126.9249649
164,북가좌1동 주민센터,서대문구,서울특별시 서대문구 북가좌1동,37.57447815,126.9100494
165,중앙근린공원,서대문구,서울특별시 서대문구 북가좌1동,37.57513809,126.9139404
166,가재울 초등학교,서대문구,서울특별시 서대문구 연희동 530-2 가재울공중화장실,37.57381821,126.9192352
167,연가초등학교 옆,서대문구,서울특별시 서대문구 북가좌2동,37.57946014,126.9171295
169,북가좌 삼거리,서대문구,서울특별시 서대문구 북가좌1동,37.57300186,126.9077988
170,가재울 뉴타운 주유소 옆,서대문구,서울특별시 서대문구 남가좌동 124-269 대한예수교장로회가재울성천교회,37.57311249,126.9224472
171,임광빌딩 앞,서대문구,서울특별시 서대문구 미근동,37.56472397,126.9672775
173,서대문역 8번출구 앞,서대문구,서울특별시 서대문구 충정로2가,37.56477737,126.9661484
175,홍연2교옆,서대문구,서울특별시 서대문구 홍은동 ,37.57806778,126.9308853
176,명지대학교 도서관,서대문구,서울특별시 서대문구 남가좌동 50-3 명지대학교,37.58109665,126.9240265
177,북가좌 초등학교,서대문구,서울특별시 서대문구 북가좌동 376-17 서울북가좌초등학교,37.57767487,126.9098053
178,증산3교 앞,서대문구,서울특별시 서대문구 북가좌2동,37.57987595,126.9063492
179,가좌역 4번출구 앞,서대문구,서울특별시 서대문구 남가좌동,37.56912231,126.9147949
180,충정로역 7번출구 아래,서대문구,서울특별시 서대문구 충정로3가,37.55996704,126.9624634
188,홍은동 정원여중 입구,서대문구,서울특별시 서대문구 홍은동 산11-141 정원여자중학교,37.58638763,126.9351273
191,서우빌딩(바른학원),서대문구,서울특별시 서대문구 북가좌동 306-21,37.57889175,126.9107361
192,연서어린이공원,서대문구,서울특별시 은평구 역촌동,37.57222748,126.9230652
194,증산교 앞,서대문구,서울특별시 서대문구 북가좌동 350-1 정우타운,37.57731628,126.9029694
195,모래내고가차도,서대문구,서울특별시 서대문구 연희동 446-4 삼미상사(주)서부주유소,37.56765747,126.9178085
196,연희교차로 인근,서대문구,서울특별시 서대문구 연희동 533-159,37.56612015,126.9258957
198,충정2교,서대문구,서울특별시 서대문구 충정로3가 155-4 충정로지구대,37.5621376,126.9637756
3100,북성초교,서대문구,서울특별시 서대문구 북아현동 220-43,37.55739594,126.9521637
3101,서대문구청,서대문구,서울특별시 서대문구 연희동 165-2 서대문구보건소,37.57838058,126.9360962
3102,연희삼거리,서대문구,서울특별시 서대문구 연희동 134-5,37.56799698,126.9316559
3103,홍제삼거리 북측,서대문구,서울특별시 서대문구 홍제동 161-1 홍제역,37.58670044,126.9467697
3104,e편한세상 신촌4단지 앞,서대문구,서울특별시 서대문구 북아현동 220-43,37.55812836,126.9562073
3105,홍은센트레빌 아파트 앞,서대문구,서울특별시 서대문구 홍은동,37.5971489,126.93853
3107,연희초등학교 앞,서대문구,서울특별시 서대문구 홍은동,37.56962967,126.9333115
3109,북한산더샾 106동 앞,서대문구,서울특별시 서대문구 홍은동,37.59293365,126.9412918
3110,홍은 현대아이파크 아파트 202동 앞,서대문구,서울특별시 서대문구 홍은동,37.58928299,126.9369431
3111,무악재역 4번 출구,서대문구,서울특별시 서대문구 홍제동 25-1,37.58221054,126.9501648
3112,독립문역 5번 출구,서대문구,서울특별시 서대문구 현저동,37.57386017,126.9582977
3113,독립문역사거리,서대문구,서울특별시 서대문구 현저동,37.57220459,126.9597473
3114,충정로역 3번 출구,서대문구,서울특별시 서대문구 합동,37.56046295,126.9655228
3115,북아현 치안센터 인근,서대문구,서울특별시 서대문구 북아현동,37.56145477,126.9557495
3116,신촌역 4번출구,서대문구,서울특별시 서대문구 창천동 30-16 가로판매대,37.55550385,126.9372025
3117,이화여대 인문관 인근,서대문구,서울특별시 서대문구 대신동,37.56406784,126.9453278
3119,연희 브라운스톤 아파트 앞,서대문구,서울특별시 서대문구 연희동,37.56519699,126.9298554
3120,DMC엘가아파트 앞,서대문구,서울특별시 서대문구 남가좌동,37.56983566,126.9180908
3121,가좌삼거리,서대문구,서울특별시 서대문구 북가좌동,37.57065201,126.9129868
3122,북가좌삼거리2,서대문구,서울특별시 서대문구 북가좌동,37.5742836,126.9064636
3123,DMC파크뷰자이1단지 110동 앞,서대문구,서울특별시 서대문구 남가좌동,37.5723877,126.9151077
3124,DMC센트럴아이파크아파트,서대문구,서울특별시 서대문구 남가좌동,37.57812119,126.9217529
3125,연희파크푸르지오아파트 앞,서대문구,서울특별시 서대문구 연희동,37.57564163,126.9278259
3126,남가좌동 제2공영주차장,서대문구,서울특별시 서대문구 남가좌동,37.58334351,126.9227448
3127,홍은2파출소 옆,서대문구,서울특별시 서대문구 홍은동,37.58333588,126.9362869
3128,동신병원 맞은편,서대문구,서울특별시 서대문구 홍은동,37.5813179,126.935997
3129,DMC래미안e편한세상203동옆,서대문구,서울특별시 서대문구 남가좌동,37.57626343,126.9113236
3130,가재울사거리,서대문구,서울특별시 서대문구 남가좌동,37.57456207,126.9179916
3131,연가교 교차로,서대문구,서울특별시 서대문구 남가좌동,37.57215881,126.9211884
3132,홍제교,서대문구,서울특별시 서대문구 홍제동,37.59186172,126.9442139
3133,핀란드 타워앞,서대문구,서울특별시 서대문구 대현동 60-11 가로판매대,37.55711365,126.9488144
3134,SK리체블(상수도사업본부),서대문구,서울특별시 서대문구 대현동,37.56131744,126.9665833
4253,홍은도담도서관,서대문구,서울특별시 서대문구 홍은동 11-7 홍은도담도서관,37.60169601,126.9491653
4255,래미안 루센티아 아파트 108동 앞,서대문구,서울특별시 서대문구 남가좌동 390 래미안 루센티아,37.5751915,126.9176865
4262,서대문자연사박물관 입구,서대문구,서울특별시 서대문구 연희동,37.57540131,126.9354401
2201,본마을 정류소 앞,서초구,서울특별시 서초구 신원동 446 본마을 데이케어센터,37.4532814,127.0514832
2202,청계산입구역 1번출구,서초구,서울특별시 서초구 신원동 270-25 청계산입구역,37.44893646,127.0543747
2203,청계산입구역 2번출구,서초구,서울특별시 서초구 신원동 270-25 청계산입구역,37.44765854,127.0550156
2205,내곡3단지 어린이공원 앞,서초구,서울특별시 서초구 내곡동 392 목양침례교회,37.45375061,127.0593796
2206,언남초등학교 앞,서초구,서울특별시 서초구 내곡동 395 언남초등학교 교사동,37.45435715,127.0621033
2207,내곡파출소 뒤 정자,서초구,서울특별시 서초구 내곡동 404 내곡파출소,37.45440674,127.0649262
2210,반포1동 주민센터 앞,서초구,서울특별시 서초구 반포동 128-7 사평역,37.50509644,127.0131073
2211,서초구립반포도서관 앞,서초구,서울특별시 서초구 반포동 32-12 서초구립반포도서관,37.50263596,127.0123138
2212,서초현대4차아파트 201동 맞은편,서초구,서울특별시 서초구 서초동 1684 서초4차현대아파트,37.50065231,127.0186157
2213,고속터미널역 5번출구 앞,서초구,서울특별시 서초구 반포동 19-11 강남고속터미널역,37.5022316,127.0022583
2214,신반포역 2번출구 앞,서초구,서울특별시 서초구 반포동 128-1 신반포역,37.50411606,126.9974899
2215,반포종합운동장 입구,서초구,서울특별시 서초구 반포동 15-2,37.5017128,126.9954758
2217,아크로리버뷰 부지 앞,서초구,서울특별시 서초구 잠원동 78 구두수선대,37.51304626,127.0059586
2219,"고속터미널역 8-1번, 8-2번 출구 사이",서초구,서울특별시 서초구 반포동 19-11 강남고속터미널역,37.50619888,127.0039444
2220,반포본동 주민센터 앞,서초구,서울특별시 서초구 반포동 1130 반포본동주민센터,37.50061417,126.9861603
2221,하나은행 방배동지점 앞,서초구,서울특별시 서초구 방배동 907-4 하나은행,37.48561096,126.9946823
2222,사당역 12번출구 뒤,서초구,서울특별시 동작구 사당동 588-44 사당역(4호선),37.47806931,126.9820328
2223,방배래미안 정문 앞,서초구,서울특별시 서초구 방배동 485-3 방배래미안타워,37.47261047,126.9830093
2225,백석예술대학교 제3캠퍼스 앞,서초구,서울특별시 서초구 방배동 981-7 백석예술대학교,37.4737587,126.9952469
2226,신동아럭스빌아파트 앞,서초구,서울특별시 서초구 방배동 1026-14 방배신동아럭스빌,37.47518158,127.0013886
2227,방배열린문화센터 앞,서초구,서울특별시 서초구 방배동 874-16 내방역,37.48905182,126.9925232
2228,뒷벌공원 옆,서초구,서울특별시 서초구 방배동 821-1 방배4동 치안센터,37.48976898,126.986763
2229,로고스교회 맞은 편,서초구,서울특별시 서초구 방배동 865-1 로고스교회,37.48701096,126.9849625
2230,이수역 4번 출구,서초구,서울특별시 동작구 사당동 144-4 이수역(7호선),37.4858284,126.9826279
2231,삼성타운(삼성생명) A동 맞은편,서초구,서울특별시 서초구 서초동 1316-19 가락빌딩,37.49691391,127.0249634
2233,서초신동아1차아파트 옆,서초구,서울특별시 서초구 방배동 987-2 신동아빌딩,37.49111176,127.0229569
2235,KT 서초지사 앞,서초구,서울특별시 서초구 반포동 114-1,37.48215866,127.0027008
2237,서울남부터미널 대합실 입구,서초구,서울특별시 서초구 서초동 1748-30 남부터미널역,37.48455811,127.0148697
2239,교대역 6번출구,서초구,서울특별시 서초구 서초동 1748-4 교대역,37.49421692,127.0137863
2241,양재전화국 사거리,서초구,서울특별시 서초구 양재동,37.48537827,127.0417023
2242,양재역 11번 출구 앞,서초구,서울특별시 서초구 서초동 1366-9 양재역,37.48398972,127.0341797
2243,서울가정법원,서초구,서울특별시 서초구 양재동 25-3 서울가정행정법원청사,37.48149109,127.0367279
2244,교육개발원입구 교차로,서초구,서울특별시 서초구 우면동 92-6,37.47785187,127.0389099
2245,양재초등학교 맞은편,서초구,서울특별시 서초구 양재동 101 양재초등학교,37.47361374,127.03051
2246,서울시 품질시험소 앞,서초구,서울특별시 서초구 우면동 15 서울시품질시험소,37.46920013,127.029007
2247,섬들근린공원,서초구,서울특별시 서초구 우면동 738 예인교회,37.46263885,127.026619
2248,서초리슈빌S 글로벌 앞,서초구,서울특별시 서초구 우면동 787 서초리슈빌S글로벌,37.45995331,127.0247421
2249,우솔초등학교 맞은편,서초구,서울특별시 서초구 우면동 774 서울우솔초등학교,37.45623398,127.0193481
2250,서초유치원 맞은편,서초구,서울특별시 서초구 우면동 774 서울우솔초등학교,37.4557991,127.0162888
2251,더케이호텔 입구(양재2),서초구,서울특별시 서초구 양재동 202 더케이서울호텔,37.46750641,127.0344772
2252,하이브랜드 앞,서초구,서울특별시 서초구 양재동 215 하이브랜드,37.46332169,127.0360413
2255,시민의숲역 1번출구 옆,서초구,서울특별시 서초구 양재동 233-2 양재시민의숲역(매헌역),37.47016525,127.03862
2256,양재동 꽃시장 입구,서초구,서울특별시 서초구 양재동 232 AT센터,37.46768951,127.0403595
2257,하나로클럽 양재점 맞은편,서초구,서울특별시 서초구 양재동 230 농협하나로클럽,37.46268845,127.0461121
2258,구룡사 삼거리,서초구,서울특별시 강남구 개포동 1164-7 아람손프라자,37.47153854,127.0505905
2259,잠원역 3번-4번 출구사이,서초구,서울특별시 서초구 잠원동 100-1 잠원역,37.51298904,127.0111771
2262,한신16차아파트 119동 앞,서초구,서울특별시 서초구 잠원동 60-78 신반포20차아파트,37.5161972,127.0092087
2263,바우뫼문화복지회관,서초구,서울특별시 서초구 우면동 68-1 바우뫼복지문화센터,37.47192764,127.0268402
2264,이수역 1번출구,서초구,서울특별시 서초구 방배동 1823 위너스마당,37.48897171,126.9827194
2265,이수고가차도 남단,서초구,서울특별시 서초구 방배동 765-14 청남빌딩,37.49474335,126.9830627
2266,서초역 3번출구,서초구,서울특별시 서초구 서초동 1748-14 구두수선대,37.49053955,127.0081635
2268,서초4동주민센터,서초구,서울특별시 서초구 서초동,37.50231934,127.0222702
2269,주홍교 하부,서초구,서울특별시 서초구 잠원동,37.51034927,127.0160523
2270,서초포레스타 7단지,서초구,서울특별시 서초구 신원동,37.44896698,127.0577393
2271,내방역 8번출구 앞,서초구,서울특별시 서초구 방배동 875-5,37.48802185,126.9941177
2272,교대입구 교차로,서초구,서울특별시 서초구 서초동 1748-33 구두수선대,37.4873085,127.010582
2273,일동제약 사거리,서초구,서울특별시 서초구 양재동,37.47782898,127.038269
2274,양재시민의숲역 3번출구,서초구,서울특별시 서초구 양재동,37.46965027,127.0396118
2275,염곡치안센터 건너편,서초구,서울특별시 서초구 염곡동 260-1 비닐하우스,37.46157837,127.0487976
2276,영동1교 (양재천근린공원),서초구,서울특별시 서초구 양재동,37.47438812,127.0389023
2277,길마중4교 하부,서초구,서울특별시 서초구 잠원동,37.5141983,127.0135422
2279,교대역 5번출구뒤,서초구,서울특별시 서초구 서초동 1672-9 일이타워,37.49361801,127.014183
2280,서울서초고용센터앞,서초구,서울특별시 서초구 서초동 1534-5,37.48416138,127.0109711
2281,연세사랑병원신관앞,서초구,서울특별시 서초구 방배동 478-3 연세사랑병원,37.47597885,126.9862824
2282,방배래미안아트힐 101동앞,서초구,서울특별시 서초구 방배동 1008-2 래미안방배아트힐,37.47720337,127.0058365
2283,그룹한빌딩옆,서초구,서울특별시 서초구 방배동 839-3,37.48652649,126.9891663
2284,CJ오쇼핑앞,서초구,서울특별시 서초구 방배동 2724 (주)CJ오쇼핑,37.4681015,126.9868012
2285,LH서초3단지 301동 맞은편,서초구,서울특별시 서초구 우면동 788 엘에이치서초4단지,37.45742416,127.0226517
2286,탑성마을입구,서초구,서울특별시 서초구 염곡동 206-1,37.4585495,127.0558853
2287,능안마을입구,서초구,서울특별시 서초구 내곡동 6-20,37.45561981,127.0671005
2288,안골마을입구,서초구,서울특별시 서초구 내곡동 205-1,37.45560837,127.0644531
2289,남태령역 2번출구,서초구,서울특별시 서초구 방배동 2911,37.46429825,126.9885254
2293,SPC 앞,서초구,서울특별시 서초구 양재동 11-149 강남피타워,37.48479843,127.0369949
2294,두상빌딩 앞,서초구,서울특별시 서초구 양재동 277-6 두상빌딩,37.47590637,127.0462418
2297,남부터미널역 1번출구,서초구,서울특별시 서초구 서초동 1603-20 정원빌딩,37.485672,127.0159226
2298,래미안서초스위트앞,서초구,서울특별시 서초구 서초동 1301-6 래미안서초스위트아파트,37.50241089,127.0216065
2299,한전아트센터 앞,서초구,서울특별시 서초구 서초동 1355 한전아트센터,37.48646927,127.0280609
2501,서초 포레스타5단지,서초구,서울특별시 서초구 신원동,37.45066071,127.0570602
2502,서초역1번출구 앞,서초구,서울특별시 서초구 서초동,37.49195099,127.0085526
2503,반포1동 서초빌딩 앞,서초구,서울특별시 서초구 반포1동,37.50381088,127.0213623
2504,신사역 4번출구 뒤,서초구,서울특별시 서초구 잠원동 88-1 구두수선대,37.51588058,127.0193024
2505,우성아파트사거리 (기업은행앞),서초구,서울특별시 서초구 서초동 1374 구두수선대,37.49325943,127.0295334
2506,LG유플러스 (방배사옥),서초구,서울특별시 서초구 방배동,37.47909164,126.9906769
2508,양재이스타빌 앞,서초구,서울특별시 서초구 양재동 4 구두수선대,37.48297882,127.0422592
2509,심산기념문화센터,서초구,서울특별시 서초구 반포동,37.49836349,126.9911499
2510,JW타워,서초구,서울특별시 서초구 서초동,37.48303986,127.0214615
2511,이수역 6번출구 앞,서초구,서울특별시 서초구 방배동,37.48366165,126.9823227
2514,사평역 2번출구,서초구,서울특별시 서초구 반포동,37.50364304,127.0160217
2515,서초초등학교 후문,서초구,서울특별시 서초구 서초동 1310-6 서초초등학교,37.49892807,127.0247269
2516,본마을 노인복지센터 앞,서초구,서울특별시 서초구 신원동 446 본마을 데이케어센터,37.45441818,127.052742
2517,서초3교(효령로69길 방면),서초구,서울특별시 서초구 서초동,37.48768234,127.0247879
2518,서초3교(효령로70길 방면),서초구,서울특별시 서초구 서초동 1435-10 서울성일교회,37.48731613,127.0248947
2519,서초2교(사임당로 방면),서초구,서울특별시 서초구 서초동 1333 신동아아파트,37.49100876,127.0235214
2520,서초1교 (진흥아파트 방면),서초구,서울특별시 서초구 서초동 1682 서초래미안아파트,37.49619293,127.0210114
2521,서초 크로바타워 앞,서초구,서울특별시 서초구 서초동 1688-1 서초크로바타워,37.49556351,127.0191803
2523,뉴코아 킴스클럽 앞,서초구,서울특별시 서초구 잠원동 70-2 뉴코아백화점,37.51019287,127.0072556
2524,반포쇼핑타운 8동 앞,서초구,서울특별시 서초구 잠원동 69-22 반포쇼핑타운,37.50735092,127.0080185
2525,반포쇼핑타운 2동 앞,서초구,서울특별시 서초구 잠원동 75-13 반포쇼핑타운,37.5056076,127.0021591
2526,반포경남쇼핑 앞,서초구,서울특별시 서초구 서초동,37.50478745,126.9999237
2527,반포중학교 앞(세화여고 맞은편),서초구,서울특별시 서초구 반포동 936 반포중학교,37.50296021,126.9935989
2528,함지박 사거리,서초구,서울특별시 서초구 방배동 796-9,37.4937706,126.9900665
2529,우리은행 방배동지점 앞,서초구,서울특별시 서초구 방배동 852-24 우리은행,37.48991776,126.9920807
2530,삼호3차아파트 앞,서초구,서울특별시 서초구 방배동 757-3 삼호아파트,37.4977951,126.9870682
2531,멤피스아파트 앞,서초구,서울특별시 서초구 방배동 774 현대클리닉빌딩,37.49420547,126.989357
2532,국립국악원 앞,서초구,서울특별시 서초구 서초동 740-4 국립국악원,37.47820282,127.0087814
2533,한가람미술관 앞,서초구,서울특별시 서초구 서초동 700 예술의전당,37.48087692,127.0145264
2535,신반포역 3번출구 뒤,서초구,서울특별시 서초구 반포동 128-4 가로판매대,37.50362396,126.9973221
2536,서초종합체육관 입구,서초구,서울특별시 서초구 원지동 28 서초종합체육관,37.45924759,127.0416336
2537,양재역 8번출구 앞,서초구,서울특별시 서초구 양재동 119-10 차니빌,37.48257065,127.036438
2538,사평리 공원,서초구,서울특별시 서초구 잠원동 51 한신잠원훼미리,37.52026749,127.0152512
2539,대한무역투자진흥공사 KOTRA 앞,서초구,서울특별시 서초구 염곡동 300-9 대한무역투자진흥공사(코트라),37.46540833,127.0437775
2540,반포천 앞,서초구,서울특별시 서초구 반포동 107-3 반포골프백화점,37.49905014,126.996254
2541,옛골 입구,서초구,서울특별시 서초구 신원동 69-7,37.43097687,127.0703354
2542,신논현역2번출구(신논현타워 앞),서초구,서울특별시 서초구 반포동 748-2 신논현타워,37.50508881,127.0239105
2545,국립중앙도서관(국제회의장옆),서초구,서울특별시 서초구 반포동 산60-1 국립중앙도서관,37.49721146,127.0042725
2547,포드서초서비스센터앞,서초구,서울특별시 서초구 서초동,37.51904678,127.0122833
2548,반포1동 자율방범초소 옆,서초구,서울특별시 서초구 반포동,37.50847626,127.0167618
2549,LH 서초 4단지 403동,서초구,서울특별시 서초구 우면동 788 엘에이치서초4단지,37.45924759,127.0239029
