학교이름,주소,위도,경도,행정동명,행정동_코드
오주중학교,서울 송파구 동남로 281,37.5169852,127.1438592,오륜동,11710566
옥정중학교,서울 성동구 한림말길 11,37.54072,127.01423,옥수동,11200645
온곡중학교,서울 노원구 노원로 492,37.6573,127.06643,상계2동,11350640
용강중학교,서울 용산구 이촌로65가길 91,37.5222642,126.9734036,이촌1동,11170630
용마중학교,서울 중랑구 면목로28길 18,37.573993,127.0865798,면목4동,11260540
용문중학교,서울 성북구 고려대로17가길 46,37.5873785,127.025003,안암동,11290600
용산중학교,서울 용산구 두텁바위로 74,37.5454799,126.9751077,남영동,11170530
우신중학교,서울 구로구 부일로 917,37.4932036,126.8315087,수궁동,11530790
원묵중학교,서울 중랑구 신내로23길 57,37.6187544,127.0865942,묵1동,11260620
원촌중학교,서울 서초구 사평대로45길 10,37.5053653,127.0124929,반포1동,11650560
월계중학교,서울 노원구 월계로45가길 54,37.6298221,127.050926,월계2동,11350570
월곡중학교,서울 성북구 장월로 6,37.6184372,127.0519157,장위3동,11290780
월촌중학교,서울 양천구 목동서로 31,37.53774315,126.8832373,목5동,11470550
위례솔중학교,서울 송파구 위례북로2길 10,0,0,위례동,11710647
윤중중학교,서울 영등포구 여의동로3길 3,37.51889535,126.9235401,여의동,11560540
은성중학교,서울 강남구 남부순환로359길 36,37.4864592,127.0360848,도곡1동,11680655
은평중학교,서울 은평구 갈현로17나길 12-1,37.610513,126.9090868,구산동,11380560
을지중학교,서울 노원구 덕릉로 580,37.6454335,127.0574543,상계6.7동,11350695
이수중학교,서울 서초구 방배중앙로3길 32,37.48075595,126.990418,방배2동,11650610
이화여자대학교사범대학부속이화금란중학교,서울 서대문구 성산로 520,37.5667953,126.9267082,연희동,11410615
인수중학교,서울 강북구 인수봉로75길 10,37.6440702,127.0062369,인수동,11305660
인왕중학교,서울 서대문구 세검정로4길 69,37.589741,126.9537859,홍제3동,11410640
인창중학교,서울 서대문구 경기대로 65,37.5624239,126.9618419,충현동,11410565
인헌중학교,서울 관악구 인헌9길 35,37.4727201,126.9687123,인헌동,11620625
일신여자중학교,서울 송파구 송파대로38길 8,37.500727,127.1122135,송파2동,11710590
자양중학교,서울 광진구 뚝섬로41길 33,37.5340589,127.0750327,자양3동,11215840
잠신중학교,서울 송파구 잠실로 12,37.5099173,127.0975342,잠실3동,11710680
잠실중학교,서울 송파구 올림픽로35길 130,37.5169432,127.1006198,잠실6동,11710710
장승중학교,서울 동작구 장승배기로10가길 25,37.5035057,126.9405632,상도2동,11590540
장안중학교,서울 중랑구 동일로 780,37.6000439,127.0804068,중화1동,11260600
장원중학교,서울 중구 동호로15길 93-34,37.5536719,127.0069446,다산동,11140625
장위중학교,서울 성북구 장위로4길 70,37.6125252,127.0377476,장위1동,11290760
장충중학교,서울 중구 동호로15길 93,37.5536719,127.0069446,다산동,11140625
장평중학교,서울 동대문구 답십리로72길 158,37.5688334,127.0729248,장안1동,11230650
재현중학교,서울 노원구 덕릉로82길 64,37.658586,127.0776331,중계4동,11350624
전농중학교,서울 동대문구 사가정로13길 71,37.5820863,127.0601942,전농2동,11230570
전동중학교,서울 동대문구 장안벚꽃로 291,37.5854496,127.0710004,휘경2동,11230730
전일중학교,서울 동대문구 사가정로13길 67,37.5821067,127.0585276,전농2동,11230570
정신여자중학교,서울 송파구 올림픽로4길 16,37.50883585,127.0723848,잠실7동,11710720
정원여자중학교,서울 서대문구 연희로37안길 51,37.5844458,126.9341448,홍은2동,11410685
정의여자중학교,서울 도봉구 노해로49길 69,37.6518966,127.0298023,쌍문4동,11320681
정화여자중학교,서울 동대문구 홍릉로15길 50,37.5852717,127.0416142,제기동,11230545
종암중학교,서울 성북구 종암로5길 80-17,37.5924526,127.0322095,종암동,11290705
중계중학교,서울 노원구 덕릉로76길 23,37.6546,127.07625,중계1동,11350621
중동중학교,서울 강남구 일원로8길 37,37.48873825,127.0782333,개포3동,11680675
중랑중학교,서울 중랑구 동일로140길 33,37.60503065,127.0814414,중화1동,11260600
중암중학교,서울 마포구 월드컵북로38길 25,37.5713041,126.9043045,성산2동,11440730
중앙대학교 사범대학 부속중학교,서울 동작구 서달로 124,37.5044307,126.961302,흑석동,11590605
중앙여자중학교,서울 서대문구 북아현로11가길 7,37.5631121,126.9542292,충현동,11410565
중앙중학교,서울 종로구 창덕궁길 164,37.5848696,126.9868155,가회동,11110600
중원중학교,서울 노원구 공릉로 420,37.6393895,127.0693259,하계1동,11350611
중평중학교,서울 노원구 동일로203길 87,37.6383028,127.0654573,하계2동,11350612
중화중학교,서울 중랑구 용마산로 364,37.5842719,127.0951285,면목제3.8동,11260575
증산중학교,서울 은평구 증산로5길 27-30,37.58315755,126.9035994,증산동,11380640
진관중학교,서울 은평구 진관4로 36,37.6438289,126.9257027,진관동,11380690
진선여자중학교,서울 강남구 선릉로85길 27,37.502272,127.0475352,역삼2동,11680650
창덕여자중학교,서울 중구 정동길 22,37.5665663,126.9709728,소공동,11140520
창동중학교,서울 도봉구 방학로 32,37.6628167,127.0415119,방학1동,11320690
창문여자중학교,서울 강북구 월계로 61,37.6217,127.04593,번3동,11305608
창북중학교,서울 도봉구 노해로62길 33,37.64893,127.03798,창1동,11320511
창일중학교,서울 도봉구 노해로66길 60,37.64872,127.04773,창1동,11320511
창천중학교,서울 마포구 백범로1길 56,37.5554842,126.9397339,대흥동,11440600
천왕중학교,서울 구로구 천왕로 63,37.4854029,126.8377697,오류2동,11530780
천일중학교,서울 강동구 천중로 57,37.5408198,127.1441083,길동,11740685
천호중학교,서울 강동구 상암로 153,37.5456975,127.1681053,상일1동,11740525
청담중학교,서울 강남구 압구정로61길 36,37.5285272,127.0443402,청담동,11680565
청량중학교,서울 동대문구 왕산로 301,37.5877425,127.0513023,청량리동,11230705
청운중학교,서울 종로구 창의문로 51,37.5891965,126.9711325,청운효자동,11110515
청원중학교,서울 노원구 한글비석로 506,37.6335072,127.064282,하계2동,11350612
충암중학교,서울 은평구 가좌로5길 5,37.5862196,126.9213403,응암3동,11380600
태랑중학교,서울 노원구 화랑로51나길 51,37.6252301,127.090447,공릉2동,11350600
태릉중학교,서울 중랑구 공릉로2길 60-25,37.6120999,127.0795598,묵1동,11260620
풍납중학교,서울 송파구 올림픽로43길 20,37.5247111,127.1129724,풍납2동,11710520
풍성중학교,서울 송파구 강동대로2길 27,37.5249149,127.1112308,풍납2동,11710520
하계중학교,서울 노원구 노원로 261-8,37.6610484,127.0612488,상계10동,11350720
한강중학교,서울 용산구 녹사평대로 73,37.5204043,126.9939318,서빙고동,11170690
한국삼육중학교,서울 노원구 화랑로 815,37.642012,127.1056211,공릉2동,11350600
한산중학교,서울 강동구 풍성로 251,37.53104,127.12854,성내1동,11740640
한성여자중학교,서울 성북구 삼선교로16길 118,37.5859704,127.0109569,삼선동,11290555
한성중학교,서울 서대문구 북아현로1길 24,37.5586955,126.9541525,북아현동,11410555
한양대학교사범대학부속중학교,서울 성동구 마조로 42,37.5613663,127.0418325,사근동,11200550
한양중학교,서울 중구 을지로 299,37.5660131,126.980623,명동,11140550
한영중학교,서울 강동구 동남로 832,37.5388677,127.1526455,길동,11740685
한울중학교,서울 금천구 독산로50길 60,37.4626429,126.9057116,시흥4동,11545700
한천중학교,서울 노원구 공릉로 265,37.6393895,127.0693259,하계1동,11350611
항동중학교,서울 구로구 연동로 239-2,37.48280515,126.8204578,항동,11530800
해누리중학교,서울 송파구 송파대로37길 95,37.49822025,127.1022037,가락1동,11710631
행당중학교,서울 성동구 왕십리로 189,37.5612735,127.0353846,왕십리도선동,11200535
혜원여자중학교,서울 중랑구 봉우재로58길 39,37.5934872,127.0956243,망우3동,11260660
홍은중학교,서울 서대문구 연희로41길 94,37.5917044,126.9350165,홍은2동,11410685
홍익대학교 사범대학 부속여자중학교,서울 마포구 성미산로 51,37.5622476,126.9195862,연남동,11440710
홍익대학교 사범대학 부속중학교,서울 성북구 성북로14가길 23,37.594545,127.002235,성북동,11290525
화계중학교,서울 강북구 화계사길 63,37.6333657,127.0106643,인수동,11305660
화곡중학교,서울 강서구 강서로45길 70,37.549159,126.832909,발산1동,11500611
화원중학교,서울 강서구 강서로17나길 86,37.534463,126.8430229,화곡1동,11500540
환일중학교,서울 중구 환일길 47,37.5543735,126.96092,공덕동,11440565
효문중학교,서울 도봉구 우이천로 432,37.64388,127.02993,쌍문3동,11320680
휘경여자중학교,서울 동대문구 한천로 247,37.58294965,127.0674368,휘경2동,11230730
휘경중학교,서울 동대문구 망우로18나길 20,37.5872156,127.0621804,휘경2동,11230730
휘문중학교,서울 강남구 역삼로 541,37.50523845,127.0619983,대치2동,11680610
강신초등학교,서울 양천구 월정로 280,37.54313505,126.8293912,신월5동,11470600
경기초등학교,서울 서대문구 경기대로9길 10,37.5640206,126.9614011,충현동,11410565
경복초등학교,서울 광진구 천호대로130길 58,37.5495265,127.0878389,구의2동,11215860
경희초등학교,서울 동대문구 경희대로 26,37.5971213,127.0519867,회기동,11230710
계성초등학교,서울 서초구 신반포로19길 23,37.5046596,126.9975749,반포2동,11650570
광운초등학교,서울 성북구 한천로 694,37.6218796,127.0518597,장위3동,11290780
남북사랑초등학교,서울 구로구 고척로6길 29 1층,0,0,오류1동,NaN
대광초등학교,서울 성북구 안암로 5,37.5825384,127.0293181,안암동,11290600
동광초등학교,서울 금천구 탑골로10길 45,37.45199575,126.9166882,시흥2동,11545680
동북초등학교,서울 도봉구 시루봉로 53,37.6603818,127.0277016,방학3동,11320710
동산초등학교,서울 중구 매봉18길 109,0,0,청구동,NaN
리라초등학교,서울 중구 소파로2길 7,37.5574448,126.9878648,필동,11140570
매원초등학교,서울 성북구 북악산로 870,37.5976448,127.0219412,돈암1동,11290580
명지초등학교,서울 서대문구 명지2길 32-20,37.5841049,126.9281067,홍은2동,11410685
상명대학교사범대학 부속초등학교,서울 종로구 홍지문2길 1,37.6014104,126.9557675,부암동,11110550
상명초등학교,서울 노원구 덕릉로 541,37.6454335,127.0574543,상계6.7동,11350695
서울가곡초등학교,서울 강서구 공항대로36길 74,37.5555863,126.8357391,발산1동,11500611
서울가동초등학교,서울 송파구 중대로20길 47,37.49779,127.12816,가락2동,11710632
서울가락초등학교,서울 송파구 송파대로37길 45,37.4998242,127.1078504,가락1동,11710631
서울가산초등학교,서울 금천구 남부순환로 1304-11,37.477837,126.8964529,독산1동,11545610
서울가양초등학교,서울 강서구 허준로 186,37.5652368,126.8535763,가양2동,11500604
서울가원초등학교,서울 송파구 중대로4길 8,37.4884844,127.112549,문정2동,11710642
서울가인초등학교,서울 도봉구 도봉로136다길 4,37.6609228,127.0426974,창5동,11320515
서울가재울초등학교,서울 서대문구 모래내로15길 61,37.57313,126.92033,남가좌2동,11410700
서울가주초등학교,서울 송파구 오금로40길 37,37.4966169,127.1271375,가락2동,11710632
서울갈산초등학교,서울 양천구 목동로 31,37.512559,126.8704703,신정6동,11470670
서울갈현초등학교,서울 은평구 연서로29길 31,37.6193636,126.9180742,갈현1동,11380551
서울강남초등학교,서울 동작구 강남초등길 15,37.5060831,126.9521762,상도1동,11590530
서울강덕초등학교,서울 강동구 동남로82길 94-54,37.5605874,127.1616556,고덕2동,11740560
서울강동초등학교,서울 강동구 상암로14길 77,37.5490696,127.12996,암사1동,11740570
서울강명초등학교,서울 강동구 상일로 74-1,37.5470226,127.173524,상일1동,11740525
서울강빛초등학교,서울 강동구 아리수로93다길 1,0,0,강일동,NaN
서울강서초등학교,서울 양천구 오목로 31,37.5221749,126.8446016,신월2동,11470570
서울강솔초등학교,서울 강동구 고덕로97길 80,37.5606782,127.1798728,강일동,11740515
서울강월초등학교,서울 양천구 신월로 97,37.5137896,126.8269819,신정3동,11470640
서울강일초등학교,서울 강동구 아리수로98길 24,37.5650179,127.1772487,강일동,11740515
서울개롱초등학교,서울 송파구 문정로 211,37.49709015,127.1397151,오금동,11710570
서울개명초등학교,서울 구로구 개봉로1다길 16-9,37.4823119,126.851997,개봉3동,11530760
서울개봉초등학교,서울 구로구 개봉로16길 30-11,37.4905728,126.8582919,개봉2동,11530750
서울개운초등학교,서울 성북구 정릉로48길 52,37.6025239,127.0275895,돈암1동,11290580
서울개웅초등학교,서울 구로구 개봉로11길 98,37.4891293,126.8528384,개봉3동,11530760
서울개일초등학교,서울 강남구 개포로 401,37.4857103,127.0580384,개포2동,11680670
서울개포초등학교,서울 강남구 삼성로4길 30,37.4866181,127.0689921,개포2동,11680670
서울개화초등학교,서울 강서구 양천로 11,37.5733429,126.8165938,방화1동,11500630
서울거여초등학교,서울 송파구 마천로25길 18,37.5045877,127.1404099,오금동,11710570
서울거원초등학교,서울 송파구 양산로2길 26,37.4887554,127.145968,거여2동,11710532
서울경동초등학교,서울 성동구 성수일로 34,37.5484926,127.0512218,성수2가3동,11200690
서울경수초등학교,서울 성동구 뚝섬로13길 22,37.5398453,127.0577343,성수2가1동,11200670
서울경인초등학교,서울 양천구 안양천로 1009,37.5117857,126.874196,신정6동,11470670
서울경일초등학교,서울 성동구 뚝섬로 332,37.5427804,127.021923,금호4가동,11200620
서울계남초등학교,서울 양천구 목동동로2길 54,37.5113215,126.8603794,신정7동,11470680
서울계상초등학교,서울 노원구 한글비석로41가길 24,37.6625354,127.0675617,상계5동,11350670
서울고덕초등학교,서울 강동구 아리수로82길 42,37.5601441,127.1669538,고덕2동,11740560
서울고명초등학교,서울 강동구 고덕로46길 53,37.5521734,127.1461969,명일1동,11740530
서울고산초등학교,서울 구로구 중앙로 6,37.5070401,126.859874,고척2동,11530730
서울고원초등학교,서울 구로구 경인로46길 13,37.4969695,126.8649785,고척1동,11530720
서울고은초등학교,서울 서대문구 모래내로 441,37.5826953,126.9373765,연희동,11410615
서울고일초등학교,서울 강동구 구천면로93길 20,37.5516069,127.1682485,상일1동,11740525
서울고척초등학교,서울 구로구 경서로 31,37.5013165,126.8585723,고척1동,11530720
서울고현초등학교,서울 강동구 상일로11길 110,37.55267485,127.171327,상일1동,11740525
서울공덕초등학교,서울 마포구 만리재옛길 13,37.5462915,126.9556926,공덕동,11440565
서울공릉초등학교,서울 노원구 동일로173길 12,37.61831,127.07378,공릉1동,11350595
서울공연초등학교,서울 노원구 동일로192가길 16,37.6264384,127.0728261,공릉1동,11350595
서울공진초등학교,서울 강서구 마곡서로 33,37.55785415,126.8226925,공항동,11500620
서울공항초등학교,서울 강서구 마곡서1로 68,37.5631773,126.8212068,방화1동,11500630
서울관악초등학교,서울 관악구 청룡4길 49,37.4805626,126.9432619,청룡동,11620595
서울광남초등학교,서울 광진구 아차산로70길 35,37.5392797,127.0983829,광장동,11215810
서울광장초등학교,서울 광진구 광장로1길 27,37.547471,127.1030548,광장동,11215810
서울광진초등학교,서울 광진구 자양로40길 41,37.547771,127.0902816,구의2동,11215860
서울광희초등학교,서울 중구 다산로 269,37.56755825,127.0151389,신당동,11140615
서울교동초등학교,서울 종로구 삼일대로 446,37.5728545,126.9878849,종로1.2.3.4가동,11110615
서울교육대학교 부설초등학교,서울 서초구 서초중앙로 96,37.5042348,127.0106154,반포4동,11650581
서울구남초등학교,서울 광진구 구의강변로 69,37.53552,127.09211,구의3동,11215870
서울구로남초등학교,서울 구로구 디지털로27길 76,37.48409,126.89027,구로3동,11530540
서울구로초등학교,서울 구로구 구로중앙로27나길 9,37.4966514,126.8852121,구로2동,11530530
서울구룡초등학교,서울 강남구 개포로 263,37.48060215,127.0520606,개포4동,11680690
서울구산초등학교,서울 은평구 서오릉로15길 16,37.6129072,126.9093679,구산동,11380560
서울구암초등학교,서울 관악구 구암길 1,37.4898891,126.9465925,성현동,11620565
서울구의초등학교,서울 광진구 광나루로30길 49,37.5433624,127.0815049,구의1동,11215850
서울구일초등학교,서울 구로구 구일로 68,37.49284655,126.8729844,구로1동,11530520
서울구현초등학교,서울 은평구 갈현로15길 51,37.6089913,126.9058937,구산동,11380560
서울군자초등학교,서울 동대문구 한천로6길 21,37.564027,127.0626549,장안1동,11230650
서울금나래초등학교,서울 금천구 시흥대로79길 37,37.45812915,126.8962654,독산1동,11545610
서울금동초등학교,서울 금천구 금하로30길 53,37.4477045,126.9164313,시흥2동,11545680
서울금북초등학교,서울 성동구 행당로1길 13,37.5566404,127.0238028,금호1가동,11200590
서울금산초등학교,서울 금천구 시흥대로24길 57,37.44164895,126.9081332,시흥3동,11545690
서울금성초등학교,서울 중랑구 신내로21길 55,37.6156703,127.0892078,묵1동,11260620
서울금양초등학교,서울 용산구 효창원로 137,37.54047295,126.9612231,효창동,11170580
서울금옥초등학교,서울 성동구 독서당로 251,37.54662,127.0189015,금호4가동,11200620
서울금천초등학교,서울 금천구 탑골로5길 60,37.4545306,126.9124965,시흥5동,11545710
서울금호초등학교,서울 성동구 무수막길 69,37.5509035,127.0231576,금호2.3가동,11200615
서울금화초등학교,서울 서대문구 통일로 165,37.57527,126.95692,무악동,11110570
서울길동초등학교,서울 강동구 양재대로116길 69,37.5380392,127.1433706,길동,11740685
서울길원초등학교,서울 성북구 길음로15길 55,37.6103416,127.0170487,길음1동,11290660
서울길음초등학교,서울 성북구 길음로 142,37.6041932,127.0240219,길음1동,11290660
서울난곡초등학교,서울 관악구 난곡로35길 102,37.4694693,126.9168376,난곡동,11620775
서울난우초등학교,서울 관악구 난우길 40,37.47695315,126.9176629,미성동,11620765
서울난향초등학교,서울 관악구 난향길 9,37.4628205,126.9155782,난향동,11620715
서울남명초등학교,서울 양천구 중앙로23길 3,37.5162194,126.8538401,신정3동,11470640
서울남부초등학교,서울 관악구 남부순환로163길 14,37.485149,126.9212822,신사동,11620685
서울남사초등학교,서울 동작구 동작대로13길 22,37.4825309,126.9788723,사당1동,11590620
서울남산초등학교,서울 중구 퇴계로22길 17,37.5600752,126.9865453,명동,11140550
서울남성초등학교,서울 동작구 사당로23길 57-14,37.4857677,126.9756427,사당3동,11590640
서울남정초등학교,서울 용산구 원효로64길 17-10,37.5356854,126.9642286,원효로1동,11170560
서울남천초등학교,서울 송파구 성내천로 207,37.5009625,127.1509178,마천2동,11710550
서울내발산초등학교,서울 강서구 강서로46길 23,37.55125345,126.8378113,우장산동,11500615
서울노량진초등학교,서울 동작구 장승배기로 160,37.504143,126.9392147,상도2동,11590540
서울노원초등학교,서울 노원구 동일로230나길 32,0,0,상계8동,NaN
서울노일초등학교,서울 노원구 동일로 1625,37.6175709,127.075671,공릉1동,11350595
서울녹번초등학교,서울 은평구 녹번로1길 1,37.6048624,126.9268479,녹번동,11380510
서울녹천초등학교,서울 노원구 마들로3길 34,37.62602055,127.0635732,월계3동,11350580
서울논현초등학교,서울 강남구 강남대로120길 33,37.5076284,127.0284892,논현1동,11680521
서울누원초등학교,서울 도봉구 마들로 859-44,37.6605886,127.0488372,창4동,11320514
서울답십리초등학교,서울 동대문구 전농로3길 23,37.5703883,127.0561706,답십리1동,11230600
서울당곡초등학교,서울 관악구 보라매로2길 23,37.4900131,126.9290641,보라매동,11620525
서울당산초등학교,서울 영등포구 선유로55길 32,37.5384567,126.8968893,양평2동,11560620
서울당서초등학교,서울 영등포구 당산로 187,37.5280028,126.8972286,당산2동,11560560
서울당중초등학교,서울 영등포구 선유로 131,37.5395612,126.9005899,당산2동,11560560
서울당현초등학교,서울 노원구 동일로213길 52,37.64834,127.05933,상계6.7동,11350695
서울대곡초등학교,서울 강남구 남부순환로 3022,37.4979579,127.0846934,개포3동,11680675
서울대길초등학교,서울 영등포구 대방천로 206,37.49851,126.91454,신길6동,11560680
서울대도초등학교,서울 강남구 선릉로 209,37.5290401,127.041123,압구정동,11680545
서울대동초등학교,서울 영등포구 대림로21길 6,37.4925516,126.900139,대림2동,11560710
서울대림초등학교,서울 동작구 대방동1길 22,37.5002442,126.9280008,대방동,11590660
서울대명초등학교,서울 강동구 상암로 271,37.5456975,127.1681053,상일1동,11740525
서울대모초등학교,서울 강남구 광평로20길 27,37.4816994,127.0864459,일원본동,11680720
서울대방초등학교,서울 영등포구 여의대방로35길 14,37.5016564,126.918582,신길6동,11560680
서울대신초등학교,서울 서대문구 이화여대2길 27,37.557388,126.9466294,신촌동,11410585
서울대영초등학교,서울 영등포구 신길로23길 43,37.5014926,126.9066794,신길5동,11560670
서울대왕초등학교,서울 강남구 헌릉로618길 8,37.463676,127.1063516,세곡동,11680700
서울대은초등학교,서울 은평구 통일로69길 12-15,37.6111617,126.9269323,대조동,11380570
서울대조초등학교,서울 은평구 연서로18길 17,37.6117593,126.9220799,대조동,11380570
서울대진초등학교,서울 강남구 개포로109길 74,37.4968938,127.077245,개포3동,11680675
서울대청초등학교,서울 강남구 양재대로55길 28,37.4920557,127.087615,일원1동,11680730
서울대치초등학교,서울 강남구 양재천로 363,37.4806774,127.0438301,도곡2동,11680656
서울대학교사범대학 부설초등학교,서울 종로구 대학로 64,37.5779259,127.0040863,이화동,11110640
서울대현초등학교,서울 강남구 역삼로98길 16,37.5035035,127.0647166,대치2동,11680610
서울덕수초등학교,서울 중구 덕수궁길 140,37.5683239,126.9745091,소공동,11140520
서울덕암초등학교,서울 노원구 덕릉로112길 68,37.6659027,127.0780742,상계3.4동,11350665
서울덕의초등학교,서울 구로구 고척로 213,37.5040205,126.852967,고척2동,11530730
서울도곡초등학교,서울 강남구 선릉로64길 33,37.49904435,127.0546963,대치4동,11680630
서울도림초등학교,서울 영등포구 가마산로65길 22,37.507042,126.9065286,신길3동,11560650
서울도봉초등학교,서울 도봉구 도봉로173길 96,37.6789188,127.0395983,도봉1동,11320521
서울도성초등학교,서울 강남구 역삼로 313,37.4971992,127.041991,역삼2동,11680650
서울도신초등학교,서울 영등포구 도림로53길 32-9,37.4973971,126.9006456,대림3동,11560720
서울독립문초등학교,서울 종로구 통일로12길 23,37.573505,126.9602153,무악동,11110570
서울독산초등학교,서울 금천구 시흥대로104길 31,37.46524455,126.9000321,독산2동,11545620
서울돈암초등학교,서울 성북구 동소문로13길 38,37.5927524,127.0111658,성북동,11290525
서울동교초등학교,서울 마포구 월드컵로25길 86,37.5559509,126.8967436,망원2동,11440700
서울동구로초등학교,서울 구로구 구로중앙로14길 43,37.4943803,126.8922737,구로4동,11530550
서울동답초등학교,서울 동대문구 답십리로60길 12,37.5675347,127.0618732,답십리2동,11230610
서울동명초등학교,서울 성동구 마장로29길 29,37.5686792,127.036496,마장동,11200540
서울동신초등학교,서울 성북구 보문사길 50,37.5829936,127.0176474,보문동,11290610
서울동원초등학교,서울 중랑구 송림길 114,37.6071857,127.1117058,망우본동,11260655
서울동의초등학교,서울 광진구 영화사로 111,37.5525116,127.0995989,광장동,11215810
서울동일초등학교,서울 노원구 한글비석로 566,37.6335072,127.064282,하계2동,11350612
서울동자초등학교,서울 광진구 뚝섬로 561,37.53347,127.0883,자양2동,11215830
서울동작초등학교,서울 동작구 동작대로29길 214,37.4882432,126.9798002,사당2동,11590630
서울동호초등학교,서울 성동구 매봉길 49-35,37.5466735,127.0138591,옥수동,11200645
서울두산초등학교,서울 금천구 범안로11길 3,37.4671162,126.8909994,독산1동,11545610
서울등마초등학교,서울 강서구 등촌로35길 12,37.5385317,126.8629218,등촌2동,11500530
서울등명초등학교,서울 강서구 강서로56나길 34,37.5627175,126.8422659,등촌3동,11500535
서울등서초등학교,서울 강서구 화곡로58길 86,37.5525451,126.8543222,화곡6동,11500591
서울등양초등학교,서울 강서구 강서로56나길 140,37.5627175,126.8422659,등촌3동,11500535
서울등원초등학교,서울 강서구 화곡로65길 90,37.5595576,126.8500736,등촌3동,11500535
서울등촌초등학교,서울 강서구 등촌로39길 71,37.5459865,126.8606064,등촌2동,11500530
서울등현초등학교,서울 강서구 화곡로65길 124,37.5612711,126.8477874,등촌3동,11500535
서울마장초등학교,서울 성동구 마장로35나길 31,37.5689129,127.0403192,마장동,11200540
서울마천초등학교,서울 송파구 마천로61다길 24,37.4940401,127.1527489,마천1동,11710540
서울마포초등학교,서울 마포구 도화2길 64,37.5389171,126.9492131,도화동,11440585
서울망우초등학교,서울 중랑구 망우로72길 49,37.5982919,127.1027587,망우본동,11260655
서울망원초등학교,서울 마포구 방울내로5길 28,37.5602525,126.9009518,망원2동,11440700
서울매동초등학교,서울 종로구 사직로9길 19,37.5772116,126.9667038,사직동,11110530
서울매봉초등학교,서울 구로구 고척로21길 55,37.5051046,126.8446532,개봉1동,11530740
서울매헌초등학교,서울 서초구 언남길 8,37.4710387,127.0418519,양재2동,11650652
서울면남초등학교,서울 중랑구 면목로30나길 38,0,0,면목7동,NaN
서울면동초등학교,서울 중랑구 면목로57길 32,37.5847733,127.0870447,면목본동,11260565
서울면목초등학교,서울 중랑구 면목로 434,37.59116365,127.0877175,면목본동,11260565
서울면북초등학교,서울 중랑구 용마공원로5길 32,37.5945683,127.1034875,망우3동,11260660
서울면일초등학교,서울 중랑구 용마산로100길 13,37.5913208,127.1011123,망우3동,11260660
서울면중초등학교,서울 중랑구 용마산로70길 43,37.58217335,127.09651,면목제3.8동,11260575
서울명덕초등학교,서울 강동구 양재대로156길 11,37.55691115,127.1454677,고덕1동,11740550
서울명신초등학교,서울 종로구 낙산길 250,37.58022,127.0169709,숭인1동,11110700
서울명원초등학교,서울 강동구 명일로 364,37.55213,127.14981,명일2동,11740540
서울명일초등학교,서울 강동구 고덕로38길 8,37.55259895,127.1430798,명일1동,11740530
서울목동초등학교,서울 양천구 목동동로12길 12,37.5222249,126.8762876,신정2동,11470630
서울목운초등학교,서울 양천구 목동동로 235,37.51983,126.87042,신정2동,11470630
서울목원초등학교,서울 양천구 목동중앙로 204,37.5429087,126.8827322,목5동,11470550
서울묘곡초등학교,서울 강동구 동남로79길 46,37.5575905,127.1542149,고덕1동,11740550
서울무학초등학교,서울 성동구 무학봉15길 21,37.5626006,127.03076,왕십리2동,11200520
서울묵동초등학교,서울 중랑구 동일로138길 27,37.60376125,127.0812577,중화1동,11260600
서울묵현초등학교,서울 중랑구 동일로157길 75,37.6096496,127.0753542,묵2동,11260630
서울문교초등학교,서울 금천구 독산로54길 102,37.4665029,126.9086952,독산2동,11545620
서울문덕초등학교,서울 송파구 송이로34길 60,37.4851203,127.1298992,장지동,11710646
서울문래초등학교,서울 영등포구 문래로 104,37.518478,126.9004253,문래동,11560605
서울문백초등학교,서울 금천구 시흥대로47길 43-1,37.44700565,126.8993151,시흥1동,11545670
서울문성초등학교,서울 금천구 시흥대로 460,37.435999,126.9031652,시흥3동,11545690
서울문정초등학교,서울 송파구 문정로5길 20,37.4878548,127.1288863,문정1동,11710641
서울문창초등학교,서울 동작구 신대방2길 14,37.4884731,126.913178,신대방1동,11590670
서울문현초등학교,서울 송파구 충민로 137,37.4795944,127.1265835,장지동,11710646
서울미동초등학교,서울 서대문구 충정로 52,37.5595797,126.9624001,충현동,11410565
서울미래초등학교,서울 구로구 새말로 73,37.5055354,126.8900335,구로5동,11530560
서울미성초등학교,서울 관악구 문성로 79,37.4790421,126.9252964,신원동,11620655
서울미아초등학교,서울 성북구 삼양로 77,37.60901,127.02301,길음2동,11290685
서울미양초등학교,서울 강북구 솔샘로 195,37.6194664,127.0103967,삼각산동,11305575
서울반원초등학교,서울 서초구 잠원로3길 28,37.5097207,127.0050633,반포3동,11650580
서울반포초등학교,서울 서초구 신반포로 55-4,37.5001425,126.985354,반포본동,11650550
서울발산초등학교,서울 강서구 강서로45길 113,37.55018155,126.8310476,발산1동,11500611
서울방배초등학교,서울 서초구 방배중앙로13길 26,37.4866884,126.9878076,방배4동,11650621
서울방산초등학교,서울 송파구 오금로27길 42,37.50937285,127.1209555,방이1동,11710561
서울방이초등학교,서울 송파구 위례성대로10길 4,37.5110319,127.1201762,방이1동,11710561
서울방일초등학교,서울 서초구 방배로18길 52,37.4869876,126.9998061,방배1동,11650600
서울방학초등학교,서울 도봉구 도당로9길 34,37.6630028,127.033797,방학2동,11320700
