facility_nm,mng_agency_nm,gugun,reference_date,lat,lng,instt_code,last_load_dttm
부산검찰어린이집,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.19120606,129.0719571,,2023-07-01 5:30
부산경찰청어린이집,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.19585742,129.0534715,,2023-07-01 5:30
부산고려병원,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0926034,35.13490083,,2023-07-01 5:30
부산광역시 사상구 보건소,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.15255072,128.9914561,,2023-07-01 5:30
부산광역시 상수도사업본부,부산광역시 부산진구청,부산진구,2023-01-11,35.2633454,129.0954903,,2023-07-01 5:30
부산광역시남구도서관,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0945721,35.13769539,,2023-07-01 5:30
부산광역시립 시민도서관,부산광역시 부산진구청,부산진구,2023-01-11,35.1832775,129.0500255,,2023-07-01 5:30
부산광역시립구포도서관,부산광역시 북구청,부산광역시 북구,2022-12-31,35.1939786,128.9960109,,2023-07-01 5:30
부산광역시부산의료원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18741703,129.0600491,,2023-07-01 5:30
부산광역시청(경찰청포함),부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.17992893,129.0750915,,2023-07-01 5:30
부산광역시청어린이집,부산광역시 부산진구청,부산진구,2023-01-11,35.1792026,129.0727996,,2023-07-01 5:30
부산광역시한솔어린이집,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.1809114,128.9852433,,2023-07-01 5:30
부산교통공사 휴메트로어린이집,부산광역시 부산진구청,부산진구,2023-01-11,35.1497389,129.0605648,,2023-07-01 5:30
부산국제금융센터 실내주차장,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0658605,35.14648787,,2023-07-01 5:30
부산근로복지공단어린이집,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.167432,128.9816344,,2023-07-01 5:30
부산노인전문 제3병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.230103,129.155413,,2023-07-01 5:30
부산노인전문 제4병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10503547,128.9689918,,2023-07-01 5:30
부산노인전문제1병원,부산광역시 북구청,부산광역시 북구,2022-12-31,35.20614931,129.0282064,,2023-07-01 5:30
부산대학교 직장 어린이집,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.236397,129.083388,,2023-07-01 5:30
부산대학교병원,부산광역시 서구청,부산광역시 서구,2022-12-31,35.10112888,129.0192443,,2023-07-01 5:30
부산대학교부설어린이집,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.23641,129.083411,,2023-07-01 5:30
부산데파트,부산광역시 중구청,부산광역시 중구,2022-12-31,35.099449,129.0362037,,2023-07-01 5:30
부산도서관,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.17272317,128.9852978,,2023-07-01 5:30
부산도시공사,부산광역시 부산진구청,부산진구,2023-01-11,35.1559615,129.0514217,,2023-07-01 5:30
부산러닝어학학원,,,,부산 해운대구 센텀2로 24,,,
부산레포츠 찜질방,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.237623,129.083935,,2023-07-01 5:30
부산마이크로병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.251752,129.091149,,2023-07-01 5:30
부산맘아동병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10628172,128.9698292,,2023-07-01 5:30
부산메리츠타워,부산광역시 동구청,부산광역시 동구,2021-01-21,35.125973,129.045288,,2023-07-01 5:30
부산문화회관,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0929994,35.12595543,,2023-07-01 5:30
부산백병원장례식장,,,,부산 부산진구 개금동 633-165,,,
부산법원어린이집,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.19253748,129.0732703,,2023-07-01 5:30
부산본병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.07651414,128.9622942,,2023-07-01 5:30
부산산업용재유통상가,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.15315184,128.9823021,,2023-07-01 5:30
부산산업용품상협동조합,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.15975522,128.9804344,,2023-07-01 5:30
부산산업용품상협동조합,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.15975522,128.9804344,,2023-07-01 5:30
부산삼성화재,부산광역시 동구청,부산광역시 동구,2021-01-21,35.113788,129.039447,,2023-07-01 5:30
부산서부시외버스터미널㈜,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16314616,128.9809858,,2023-07-01 5:30
부산성모병원,부산광역시 남구청,부산광역시 남구,2023-01-16,129.1091922,35.11051148,,2023-07-01 5:30
부산성모병원장례식장,부산광역시 남구청,부산광역시 남구,2023-01-16,129.1091922,35.11051148,,2023-07-01 5:30
부산성모병원주차장,부산광역시 남구청,부산광역시 남구,2023-01-16,129.1091922,35.11051148,,2023-07-01 5:30
부산성소병원,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0857817,35.13515152,,2023-07-01 5:30
부산시립미술관,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.171152,129.133661,,2023-07-01 5:30
부산시립미술관,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.171662,129.176542,,2023-07-01 5:30
부산시립박물관,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0929379,35.12955255,,2023-07-01 5:30
부산시립정신병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.13290944,128.9950514,,2023-07-01 5:30
부산시민공원,부산광역시 부산진구청,부산진구,2023-01-11,35.1660271,129.057532,,2023-07-01 5:30
부산시민회관,부산광역시 동구청,부산광역시 동구,2021-01-21,35.138948,129.06521,,2023-07-01 5:30
부산시설공단 서면몰,부산광역시 부산진구청,부산진구,2023-01-11,35.1270869,129.0477891,,2023-07-01 5:30
부산시티센터,부산광역시 부산진구청,부산진구,2023-01-11,35.1618087,129.0618762,,2023-07-01 5:30
부산에이스하이테크21,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.163355,129.157605,,2023-07-01 5:30
부산여자대학교 다촌문화관,,,,부산 부산진구 진남로 506,,,
부산역지하상가,부산광역시 동구청,부산광역시 동구,2021-01-21,35.114654,129.039315,,2023-07-01 5:30
부산영화체험박물관,부산광역시 중구청,부산광역시 중구,2022-12-31,35.1016888,129.0335888,,2023-07-01 5:30
부산예술관,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0927816,35.12771512,,2023-07-01 5:30
부산온누리감리교회,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.158977,129.153756,,2023-07-01 5:30
부산유스호스텔아르피나,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.168861,129.175784,,2023-07-01 5:30
부산은빛요양병원(구.참행복 요양병원),부산광역시 북구청,부산광역시 북구,2022-12-31,35.19835047,128.9966213,,2023-07-01 5:30
부산은행 본점,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0658475,35.14549645,,2023-07-01 5:30
부산의료원노인전문제2병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18741703,129.0600491,,2023-07-01 5:30
부산의료원장례식장,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18741703,129.0600491,,2023-07-01 5:30
부산전문건설회관,부산광역시 부산진구청,부산진구,2023-01-11,35.1470921,129.0625519,,2023-07-01 5:30
부산전자종합시장,부산광역시 부산진구청,부산진구,2023-01-11,35.1635191,129.0625416,,2023-07-01 5:30
부산정신병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.05163272,128.9704972,,2023-07-01 5:30
부산제2항운병원,,,,부산 부산진구 범일로 186 파란시티 6~12층,,,
부산종합버스터미널,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.284897,129.095587,,2023-07-01 5:30
부산중앙어린이집,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.14929575,129.1065254,,2023-07-01 5:30
부산지방국세청,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.17680067,129.0781791,,2023-07-01 5:30
부산진구 노인의료센터 →부산진구노인요양센터,부산광역시 부산진구청,부산진구,2023-01-11,35.1537879,129.0277256,,2023-07-01 5:30
부산진구사회복지관어린이집 ,,,,부산 부산진구 복지로 117-12,,,
부산진구청,부산광역시 부산진구청,부산진구,2023-01-11,35.1626425,129.0531904,,2023-07-01 5:30
부산진구청어린이집,부산광역시 부산진구청,부산진구,2023-01-11,35.1626425,129.0531904,,2023-07-01 5:30
부산진시장,부산광역시 동구청,부산광역시 동구,2021-01-21,35.136536,129.058753,,2023-07-01 5:30
부산진시장 주차빌딩,부산광역시 동구청,부산광역시 동구,2021-01-21,35.137632,129.058126,,2023-07-01 5:30
부산초량엠디엠타워,부산광역시 동구청,부산광역시 동구,2021-01-21,35.116706,129.041042,,2023-07-01 5:30
부산컴퓨터 도매상가,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.21397883,129.0796376,,2023-07-01 5:30
부산컴퓨터 도매상가,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.21397883,129.0796376,,2023-07-01 5:30
부산코레일새싹어린이집,부산광역시 부산진구청,부산진구,2023-01-11,35.1621885,129.044421,,2023-07-01 5:30
부산큰병원,,,,부산 부산진구 가야대로 494 대도빌딩 지하1층~4층,,,
부산평화시장,,,,부산 부산진구 자유평화로3번길 14-18,,,
부산항 국제여객터미널,부산광역시 동구청,부산광역시 동구,2021-01-21,35.121224,129.04874,,2023-07-01 5:30
부산항 국제여객터미널,부산광역시 동구청,부산광역시 동구,2021-01-21,35.121224,129.04874,,2023-07-01 5:30
부산항 대중탕,부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.0900441,129.0420637,,2023-07-01 5:30
부산항운병원,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.19755796,129.0964078,,2023-07-01 5:30
부산해수탕,부산광역시 동구청,부산광역시 동구,2021-01-21,35.140598,129.062354,,2023-07-01 5:30
부산혜민요양병원,부산광역시 동구청,부산광역시 동구,2021-01-21,35.140064,129.056898,,2023-07-01 5:30
부산힐튼호텔,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.1976532,129.2279582,,2023-07-01 5:30
부암역,부산광역시 부산진구청,부산진구,2023-01-11,35.15765009,129.0500584,,2023-07-01 5:30
부영병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.14121421,128.9840247,,2023-07-01 5:30
부전교회,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.20041519,129.0783817,,2023-07-01 5:30
부전역,부산광역시 부산진구청,부산진구,2023-01-11,35.16263888,129.063009,,2023-07-01 5:30
북부교육청,부산광역시 북구청,부산광역시 북구,2022-12-31,35.19417026,128.9952142,,2023-07-01 5:30
비아이에프씨몰(BIFC Mall),부산광역시 남구청,부산광역시 남구,2023-01-16,129.0658605,35.14648787,,2023-07-01 5:30
빌리브센트로,부산광역시 남구청,부산광역시 남구,2023-01-16,129.1156739,35.1305079,,2023-07-01 5:30
뽀로로파크 부산점,부산광역시 남구청,부산광역시 남구,2023-01-16,129.1112149,35.1342266,,2023-07-01 5:30
쁘띠쁘아어린이집,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.20689079,129.0575569,,2023-07-01 5:30
사단법인 대승불교보광정사 보광요양병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.214445,129.112555,,2023-07-01 5:30
사단법인청색회 연지그린요양병원,부산광역시 부산진구청,부산진구,2023-01-11,35.1728887,129.049646,,2023-07-01 5:30
사랑요양병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.226562,129.089676,,2023-07-01 5:30
사상도서관,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.17812993,128.9897944,,2023-07-01 5:30
사상스마트병원,,,,부산 사상구 학감대로 269 지하2~지상10층,,,
사상제일요양병원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16975966,128.982762,,2023-07-01 5:30
사상지하철역,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16246458,128.9846366,,2023-07-01 5:30
사이버존PC방,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.237526,129.083186,,2023-07-01 5:30
사직레포츠대중탕,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.19885829,129.0618012,,2023-07-01 5:30
사직역,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.20367126,129.0872104,,2023-07-01 5:30
사직요양병원,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.207342,129.071829,,2023-07-01 5:30
사하경찰서어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.0859575,128.9784709,,2023-07-01 5:30
사회복지법인 해월 무량수노인요양원,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.21334194,129.0630115,,2023-07-01 5:30
사회복지법인 황전 황전요양원,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.2117003,129.0549065,,2023-07-01 5:30
산새소리어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.09970935,128.9575108,,2023-07-01 5:30
산새소리어린이집,부산광역시 북구청,부산광역시 북구,2022-12-31,35.21528616,129.025259,,2023-07-01 5:30
산새소리어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.241642,129.2084413,,2023-07-01 5:30
삼동어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3117277,129.115279,,2023-07-01 5:30
삼성생명보험㈜부산총국,부산광역시 부산진구청,부산진구,2023-01-11,35.1497345,129.0587945,,2023-07-01 5:30
삼성전기부산어린이집,부산광역시 강서구청,강서구,2022-12-22,35.10041,128.84195,,2023-07-01 5:30
삼성전자 사하빌딩 실내주차장,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10663224,128.9677054,,2023-07-01 5:30
삼성홈플러스 영도점(대규모점포),부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.09590511,129.0442257,,2023-07-01 5:30
삼성홈플러스 영도점(주차장),부산광역시 영도구청,부산광역시 영도구,2022-12-31,35.09590511,129.0442257,,2023-07-01 5:30
삼육부산병원,부산광역시 서구청,부산광역시 서구,2022-12-31,35.11206562,129.0109763,,2023-07-01 5:30
삼인요양병원,,,,"부산 사상구 대동로 95 4, 8~10층",,,
삼정 그린코아 더 시티,부산광역시 부산진구청,부산진구,2023-01-11,35.1587335,129.063596,,2023-07-01 5:30
삼정그린어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.2011828,129.2058804,,2023-07-01 5:30
삼정기업빌딩(구 대림빌딩),부산광역시 부산진구청,부산진구,2023-01-11,35.1616063,129.0614092,,2023-07-01 5:30
삼정자이언츠파크,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.19626616,129.0613611,,2023-07-01 5:30
삼정타워,,,,부산 부산진구 중앙대로 672,,,
삼정타워 서면점 챔피언 어린이놀이시설,,,,부산 부산진구 중앙대로 672 7층,,,
삼한골든뷰,부산광역시 북구청,부산광역시 북구,2022-12-31,35.23418327,129.0133067,,2023-07-01 5:30
삼한골든뷰,,,,부산 금정구 중앙대로 1967,,,
삼환미포씨랜드,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.171354,129.127196,,2023-07-01 5:30
상락정배산실버빌,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.17731533,129.0981227,,2023-07-01 5:30
새라새요양병원,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0845393,35.12174089,,2023-07-01 5:30
새로생긴pc방,,,,부산 남구 수영로 286 2층,,,
새로생긴PC방 반여점,,,,부산 해운대구 선수촌로 109-1,,,
새부산병원,부산광역시 동구청,부산광역시 동구,2021-01-21,35.118348,129.039226,,2023-07-01 5:30
새안락병원,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.19904576,129.1072335,,2023-07-01 5:30
새우리남산병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.265269,129.092199,,2023-07-01 5:30
새항운병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18290872,129.0795664,,2023-07-01 5:30
새힘병원,,,,"부산 동래구 아시아드대로 261 지하1층, 1~6층",,,
샘물어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10329179,128.9694866,,2023-07-01 5:30
샬롬어린이집,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0850775,35.11931131,,2023-07-01 5:30
서광자연어린이집,부산광역시 북구청,부산광역시 북구,2022-12-31,35.21187421,129.0449681,,2023-07-01 5:30
서동역(4호선),부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.213333,129.107703,,2023-07-01 5:30
서동제일요양병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.21436,129.105212,,2023-07-01 5:30
서면더존한방병원,부산광역시 부산진구청,부산진구,2023-01-11,35.1559905,129.0595791,,2023-07-01 5:30
서면시장,,,,부산 부산진구 서면로 56,,,
서면역(1호선),부산광역시 부산진구청,부산진구,2023-01-11,35.16263953,129.0505507,,2023-07-01 5:30
서면역(2호선),부산광역시 부산진구청,부산진구,2023-01-11,35.16263953,129.0505507,,2023-07-01 5:30
서면전자랜드 ,부산광역시 부산진구청,부산진구,2023-01-11,35.1575574,129.0599572,,2023-07-01 5:30
서면종합시장,부산광역시 부산진구청,부산진구,2023-01-11,35.161915,129.0590007,,2023-07-01 5:30
서면중앙시장,부산광역시 부산진구청,부산진구,2023-01-11,35.160855,129.0633137,,2023-07-01 5:30
서부산노인요양원,부산광역시 사상구청,부산광역시 사상구,2022-12-31,35.16674461,128.9879555,,2023-07-01 5:30
서부산시민 장례식장,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.08094381,128.9719851,,2023-07-01 5:30
서울우리요양병원,,,,부산 북구 화명대로 42 6~9층,,,
서호하단병원,,,,부산 사하구 낙동대로 446 7-14층,,,
서희스타힐스센텀프리모,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.15733241,129.1274333,,2023-07-01 5:30
선안요양병원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.09904798,128.9904182,,2023-07-01 5:30
선양시니어빌리지,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3351851,129.2836574,,2023-07-01 5:30
선재노인전문요양원,부산광역시 부산진구청,부산진구,2023-01-11,35.1832775,129.0500255,,2023-07-01 5:30
선재어린이집,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.255693,129.090525,,2023-07-01 5:30
선하요양병원,부산광역시 서구청,부산광역시 서구,2022-12-31,35.10238063,129.0203247,,2023-07-01 5:30
성가병원,부산광역시 부산진구청,부산진구,2023-01-11,35.1420626,129.0590277,,2023-07-01 5:30
성모희보어린이집,부산광역시 중구청,부산광역시 중구,2022-12-31,35.10586692,129.0309323,,2023-07-01 5:30
성문입시학원,,,,부산 해운대구 좌동순환로 310,,,
성분도어버이집,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.15069777,129.1109123,,2023-07-01 5:30
성산현대요양병원,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.21741464,129.0855046,,2023-07-01 5:30
세나어린이집,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.1719,129.174878,,2023-07-01 5:30
세림어린이집,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.17484041,129.1006692,,2023-07-01 5:30
세웅병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.214486,129.104115,,2023-07-01 5:30
세원요양병원,부산광역시 서구청,부산광역시 서구,2022-12-31,35.09266652,129.024416,,2023-07-01 5:30
세이브존리베라,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.162266,129.165489,,2023-07-01 5:30
세일병원,부산광역시 동구청,부산광역시 동구,2021-01-21,35.12491,129.044591,,2023-07-01 5:30
세정아울렛 부산점,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.08372718,128.9778302,,2023-07-01 5:30
세종월드프라자,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.175654,129.126016,,2023-07-01 5:30
세화병원,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.20591452,129.0711842,,2023-07-01 5:30
세흥병원,부산광역시 부산진구청,부산진구,2023-01-11,35.1636897,35.1636897,,2023-07-01 5:30
센텀 임페리얼 타워빌딩,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.168895,129.129747,,2023-07-01 5:30
센텀SH밸리,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.168995,129.175791,,2023-07-01 5:30
센텀T-TOWER,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.189672,129.126824,,2023-07-01 5:30
센텀그린타워,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.169366,129.176608,,2023-07-01 5:30
센텀다이아몬드,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.171354,129.127196,,2023-07-01 5:30
센텀드림월드,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.160294,129.161417,,2023-07-01 5:30
센텀리더스마크,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.180005,129.127735,,2023-07-01 5:30
센텀마티안,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.186319,129.123843,,2023-07-01 5:30
센텀사랑의병원,,,,부산 수영구 수영로 733,,,
센텀사이언스파크,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.193821,129.125052,,2023-07-01 5:30
센텀스카이비즈,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.159819,129.15886,,2023-07-01 5:30
센텀시티역,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.173318,129.12766,,2023-07-01 5:30
센텀아이에스타워,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.166033,129.167388,,2023-07-01 5:30
센텀이루다 요양병원,,,,"부산 해운대구 APEC로 17 센텀리더스마크 1~3층, 5~8층",,,
센텀코아,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,36.171152,129.167388,,2023-07-01 5:30
센텀프리미어호텔,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.16938,129.138235,,2023-07-01 5:30
센텀해인요양병원,,,,부산 수영구 수영로 671 해인메디컬 5~11층,,,
센텀호텔㈜,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.190981,129.119397,,2023-07-01 5:30
센텀힐병원,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.160302,129.164668,,2023-07-01 5:30
센트럴병원,부산광역시 북구청,부산광역시 북구,2022-12-31,35.211515,129.009067,,2023-07-01 5:30
센트럴원,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.1905317,129.2174898,,2023-07-01 5:30
소담어린이집,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.17555859,129.0940371,,2023-07-01 5:30
소명선교어린이집,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.172272,129.174955,,2023-07-01 5:30
송도사랑요양원,부산광역시 서구청,부산광역시 서구,2022-12-31,35.07973699,129.012138,,2023-07-01 5:30
송도요양병원,부산광역시 서구청,부산광역시 서구,2022-12-31,35.07973699,129.012138,,2023-07-01 5:30
송도해수피아,부산광역시 서구청,부산광역시 서구,2022-12-31,35.082406,129.0255529,,2023-07-01 5:30
송도힐스테이트어린이집,부산광역시 서구청,부산광역시 서구,2022-12-31,35.07876133,129.0229269,,2023-07-01 5:30
송산노인전문요양원,부산광역시 중구청,부산광역시 중구,2022-12-31,35.10820976,129.0384099,,2023-07-01 5:30
송원노인전문요양원,부산광역시 동구청,부산광역시 동구,2021-01-21,35.145607,129.043948,,2023-07-01 5:30
수 실버원,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.07660279,128.9726353,,2023-07-01 5:30
수아&영이 어린이집,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.15601249,129.1161871,,2023-07-01 5:30
수안역,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.20367126,129.0872104,,2023-07-01 5:30
수연어린이집,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.225197,129.08724,,2023-07-01 5:30
수영SK뷰어린이집,,,,부산 수영구 망미배산로 56 수영SK뷰 관리동,,,
수영구 보건소,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.16247327,129.1134875,,2023-07-01 5:30
수영동산어린이집,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.16922829,129.1160276,,2023-07-01 5:30
수영역(2호선),부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.16589519,129.1148294,,2023-07-01 5:30
수영역(3호선),부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.16589519,129.1148294,,2023-07-01 5:30
수영주차장,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.16182678,129.1132152,,2023-07-01 5:30
수영지하상가,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.16589519,129.1148294,,2023-07-01 5:30
수영효도요양원,,,,부산 수영구 민락본동로 14-3,,,
수장례식장,부산광역시 부산진구청,부산진구,2023-01-11,35.1689518,129.0490195,,2023-07-01 5:30
수정삼성어린이집,부산광역시 동구청,부산광역시 동구,2021-01-21,35.131393,129.045004,,2023-07-01 5:30
수정안과의원,부산광역시 북구청,부산광역시 북구,2022-12-31,35.21048295,129.0058285,,2023-07-01 5:30
수정역,부산광역시 북구청,부산광역시 북구,2022-12-31,35.22308356,129.0091486,,2023-07-01 5:30
숙등역,부산광역시 북구청,부산광역시 북구,2022-12-31,35.21214634,129.0134688,,2023-07-01 5:30
순산후조리원 신관,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.235227,129.091362,,2023-07-01 5:30
순여성병원,부산광역시 금정구청,부산광역시 금정구,2022-12-31,35.236475,129.09143,,2023-07-01 5:30
숲속나라어린이집,부산광역시 기장군청,부산광역시 기장군,2023-01-01,35.3352586,129.1727143,,2023-07-01 5:30
숲속어린이집,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.159494,129.144377,,2023-07-01 5:30
숲속은성어린이집,부산광역시 북구청,부산광역시 북구,2022-12-31,35.19752977,129.004876,,2023-07-01 5:30
스타자동차㈜ [메르세데스벤츠 해운대서비스센터],부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.227927,129.147114,,2023-07-01 5:30
스파젠,부산광역시 해운대구청,부산광역시 해운대구,2022-12-31,35.161126,129.166797,,2023-07-01 5:30
스파크,부산광역시 남구청,부산광역시 남구,2023-01-16,129.0992747,35.13733728,,2023-07-01 5:30
스펀지어린이집,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.19467137,129.1025951,,2023-07-01 5:30
스페셜 PC방,,,,부산 동래구 반송로273번길 7 지하1층,,,
스푼 PC방,부산광역시 수영구청,부산광역시 수영구,2022-12-31,35.13889555,129.1082938,,2023-07-01 5:30
스푼PC방,,,,부산 남구 우암로 148,,,
승원어린이집,부산광역시 동래구청,부산광역시 동래구,2022-12-31,35.19512145,129.0705591,,2023-07-01 5:30
승학어린이집,부산광역시 사하구청,부산광역시 사하구,2022-12-31,35.10407889,128.9847644,,2023-07-01 5:30
시민장례식장,,,,부산 부산진구 자유평화로 31,,,
시설관리공단 부전몰,부산광역시 부산진구청,부산진구,2023-01-11,35.1605239,129.0613646,,2023-07-01 5:30
시원항병원,부산광역시 북구청,부산광역시 북구,2022-12-31,35.21233733,129.0041393,,2023-07-01 5:30
시청센트빌,부산광역시 부산진구청,부산진구,2023-01-11,35.1773603,129.074114,,2023-07-01 5:30
시청역 롯데골드로즈,,,,부산 부산진구 중앙대로 993,,,
시크릿쥬쥬&또봇 센텀점,,,,부산 해운대구 센텀동로 6 3층,,,
시티요양병원,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18397262,129.0805466,,2023-07-01 5:30
시티타워,부산광역시 연제구청,부산광역시 연제구,2022-12-31,35.18805483,129.0806666,,2023-07-01 5:30
